instance,features,values,scores,target_label
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
197        0.0    0.74354   0.789869   0.749722   0.265198  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
197  -0.407648  -0.122381  -0.055763    1.88781  ...   0.490428  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
197  -0.026389  -0.301406   0.277271   0.894073    0.44793   0.219162   

     pixel_7_6  pixel_7_7  
197  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_1_0', 'pixel_6_0', 'pixel_2_0', 'pixel_7_0', 'pixel_3_7', 'pixel_3_0', 'pixel_0_1', 'pixel_5_5', 'pixel_1_7']","[-0.05806465198722751, -0.05576317482402748, -0.03963009454234691, -0.03733266964732845, -0.0263889906984631, -0.0457389353746345, -0.026388990698462983, 0.7435400892714469, 0.30862794269181776, -0.12605859208882483]","[0.945026209771132, 0.901488623034675, 0.8762874998089721, 0.7587121494890046, 0.7145051458445196, 0.7117149860386499, 0.6474016650823424, -0.0016368314928273738, 0.001321351437220996, -0.0012184437414046907]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
198        0.0  -0.337904  -0.882384  -0.182847  -0.439219  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
198  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.727908  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
198  -0.026389  -0.301406  -0.891742   -0.01182   0.858829    0.90121   

     pixel_7_6  pixel_7_7  
198   0.257765  -0.186959  

[1 rows x 64 columns]","['pixel_2_1', 'pixel_5_2', 'pixel_5_4', 'pixel_4_2', 'pixel_6_6', 'pixel_6_3', 'pixel_7_3', 'pixel_5_5', 'pixel_0_3', 'pixel_7_0']","[0.11756893801469914, 1.3851554198334621, -0.4318482541681235, 1.010261563492859, 1.7279076703159741, 0.26967600106604694, -0.011820106806710582, 0.48532051386637626, -0.18284724592807797, -0.0263889906984631]","[0.001443433676128323, 0.0013947896236078496, 0.0013715775377453668, 0.0013380702864022034, 0.0013019051041013778, 0.0012505757372832877, 0.001245205726260466, 0.0012258148154980482, 0.0011280390858486593, -0.00024470577610491813]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
199        0.0  -0.337904  -1.091416  -0.649132  -0.439219  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
199  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
199  -0.026389  -0.301406  -1.086578   -0.69124   0.653379   -0.80391   

     pixel_7_6  pixel_7_7  
199  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_3_7', 'pixel_3_0', 'pixel_5_6', 'pixel_3_6', 'pixel_2_3', 'pixel_4_2', 'pixel_6_4', 'pixel_5_2', 'pixel_2_0']","[-0.05806465198722751, -0.0457389353746345, -0.026388990698462983, -0.5631585957473181, 0.1772250888304393, 0.17285892248389959, 0.8517221000507667, 1.2277178471022394, 1.3851554198334621, -0.03733266964732845]","[-0.9316215513931829, -0.9042078899863802, -0.762617716210015, 0.005094319757226052, 0.0023295890125006827, 0.0018791077887221994, 0.0017642736388370657, 0.001530611902975623, 0.0013472112983963285, 0.00011875737247623837]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
200        0.0  -0.337904   0.371806   0.283438   -0.90883   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
200  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
200  -0.026389  -0.301406   0.666942   0.894073   -1.81202  -1.144934   

     pixel_7_6  pixel_7_7  
200  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_1', 'pixel_2_2', 'pixel_5_3', 'pixel_2_1', 'pixel_1_4', 'pixel_3_3', 'pixel_7_2', 'pixel_4_3', 'pixel_2_5', 'pixel_7_0']","[-0.4725269984061381, 1.0862624495889095, -0.3462031694644692, 0.3977456609452507, 1.1708539528112176, 1.2209341659449149, 0.6669422500209073, -0.6521382705428087, -1.2628401854902986, -0.0263889906984631]","[0.004778266235154476, 0.0015473256701302308, 0.0014952532359222964, 0.0014216082779690826, 0.001392879340733722, 0.0013500847076000552, 0.001320511227716985, 0.001234826427710807, 0.0011123946804616916, -0.0009890999273085314]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
201        0.0  -0.337904  -0.464321   0.050295   0.030392  -0.678265   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
201  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
201  -0.026389  -0.301406  -0.307235     0.6676   -0.16842  -0.974422   

     pixel_7_6  pixel_7_7  
201  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_6', 'pixel_6_2', 'pixel_2_6', 'pixel_0_2', 'pixel_3_5', 'pixel_4_2', 'pixel_2_5', 'pixel_0_5', 'pixel_7_0', 'pixel_3_7']","[0.05019793386721544, 1.3082588850576364, 0.6955995171522276, -0.46432088692208257, -0.43249898015338567, 0.2175642462823979, 0.026010202684104144, -0.6782651958247984, -0.0263889906984631, -0.0457389353746345]","[0.0024230753603673126, 0.0016175132381662804, 0.001588372679997137, 0.0015677813332154226, 0.0014226141762211755, 0.001417072548213664, 0.0012943775614405412, 0.0012727760018624073, 0.001105964518806967, -6.057879748417164e-05]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
202        0.0  -0.337904  -0.882384   0.749722  -0.204413  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
202  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
202  -0.026389  -0.301406  -0.891742   0.441126   0.858829  -0.633398   

     pixel_7_6  pixel_7_7  
202  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_1_4', 'pixel_3_5', 'pixel_2_4', 'pixel_4_2', 'pixel_5_3', 'pixel_2_5', 'pixel_0_3', 'pixel_3_0', 'pixel_7_0']","[1.2209341659449149, 1.1708539528112176, -0.6039475413893624, 1.4299365216821271, 0.2175642462823979, 1.359136032693482, -0.45730869288129694, 0.7497223810413909, -0.026388990698462983, -0.0263889906984631]","[0.001467523272943397, 0.0014459338835368053, 0.00140279924301053, 0.0013752025355509314, 0.0013379121806754361, 0.0013054657520818202, 0.0012646568562645012, 0.00125695596690972, 0.0004191965452742061, 1.5797899850289447e-05]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
203        0.0  -0.337904  -0.882384    0.51658  -2.082858  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
203  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
203  -0.026389  -0.301406  -0.696907   0.894073   -1.40112  -1.144934   

     pixel_7_6  pixel_7_7  
203  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_1', 'pixel_3_1', 'pixel_4_2', 'pixel_2_2', 'pixel_5_3', 'pixel_6_3', 'pixel_5_2', 'pixel_7_0', 'pixel_2_0', 'pixel_3_0']","[-0.44278450784640394, 1.4501383061043491, 1.010261563492859, 1.0862624495889095, 1.359136032693482, 1.0321441044244517, 1.3851554198334621, -0.0263889906984631, -0.03733266964732845, -0.026388990698462983]","[0.004719060039928862, 0.0018106478342920108, 0.0014266417254835619, 0.0014211012996750215, 0.001416571035694813, 0.0012443979621994123, 0.0012258465886115122, 0.0007909930595042262, -0.0005131915482663915, -0.0001279874032851085]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
204        0.0  -0.337904  -0.882384   -0.41599  -2.787275  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
204  -0.407648  -0.122381  -0.055763  -0.626063  ...   2.346648    1.91999   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
204  -0.026389  -0.301406  -0.696907   -0.01182   0.858829    0.90121   

     pixel_7_6  pixel_7_7  
204   1.013186  -0.186959  

[1 rows x 64 columns]","['pixel_6_7', 'pixel_5_6', 'pixel_4_2', 'pixel_5_4', 'pixel_7_6', 'pixel_6_5', 'pixel_4_5', 'pixel_6_4', 'pixel_0_5', 'pixel_7_0']","[1.9199899262959736, 1.9802265251034978, 0.8517221000507667, -0.27227871412194365, 1.0131858835290883, 0.03371577046131404, 1.0595816397063806, -0.8594553093986318, -1.0312136247222219, -0.0263889906984631]","[0.005088618940293433, 0.0015594181777318851, 0.0014264313660221277, 0.0013981351468442418, 0.0013617841173675321, 0.0013434644350638634, 0.0013338395431324234, 0.0011932611277753816, 0.0011779252055462196, 0.000605299597406951]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
205        0.0  -0.337904  -1.091416  -1.581702   0.500004  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
205  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
205  -0.026389  -0.301406  -1.086578  -1.144186   -0.37387  -1.144934   

     pixel_7_6  pixel_7_7  
205  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_2', 'pixel_0_4', 'pixel_5_4', 'pixel_4_2', 'pixel_3_2', 'pixel_4_6', 'pixel_1_5', 'pixel_5_6', 'pixel_3_7', 'pixel_3_0']","[-0.44965945646153105, 0.5000036044219048, 1.0042776062474952, 1.3273404903770434, 1.1075952349188443, 1.6975894276239256, -1.3612586560607807, 0.36170872092570594, -0.0457389353746345, -0.026388990698462983]","[0.001795256649736133, 0.0014445457484038712, 0.0013837504445303188, 0.001226136823876927, 0.0012163646715588235, 0.0012128184436259555, 0.0011827520411661389, 0.0011167871091446052, 0.0009226206908491088, -6.189362617632577e-05]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
206        0.0   2.906429   1.416964   0.749722   0.969615   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
206   0.499616  -0.122381  -0.055763   1.259342  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
206  -0.026389   2.799697   2.030791   0.894073   0.653379  -0.121862   

     pixel_7_6  pixel_7_7  
206  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_5_7', 'pixel_7_1', 'pixel_0_1', 'pixel_2_6', 'pixel_6_3', 'pixel_1_2', 'pixel_0_2', 'pixel_1_6', 'pixel_2_5']","[-0.05576317482402748, -0.0961539066298463, 2.799697166262973, 2.9064289724355548, -0.24208951300513737, -0.8740261539715602, 1.0254055928766488, 1.4169642103721825, 1.1817184196270367, 1.1537542923367066]","[-0.810983630697832, 0.011713709256583393, 0.0029838802292869817, 0.002490900394497344, 0.0021036152616065334, 0.0018280974958847793, 0.00152329199263482, 0.0014960042540317204, 0.0014957894777591122, 0.0014648890516903714]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
207        0.0  -0.337904  -0.464321   -0.41599   0.734809   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
207  -0.407648  -0.122381  -0.055763   0.630874  ...   0.696674  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
207  -0.026389  -0.301406   0.082436  -0.917713   0.858829   1.412746   

     pixel_7_6  pixel_7_7  
207   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_5_6', 'pixel_3_1', 'pixel_1_6', 'pixel_7_2', 'pixel_0_2', 'pixel_0_4', 'pixel_7_6', 'pixel_1_2', 'pixel_3_0', 'pixel_5_0']","[-0.5631585957473181, -0.4725269984061381, 0.05019793386721544, 0.08243563488772343, -0.46432088692208257, 0.7348092186553287, 0.7613788765018833, 1.0254055928766488, -0.026388990698462983, -0.05806465198722751]","[0.006142274722487649, 0.00494349971557971, 0.002473725228674303, 0.0015503298415599123, 0.0014821124371730808, 0.0014351712420994681, 0.0013863396717591252, 0.0013442780523395849, -0.0008388243219068154, -0.00014909037343577967]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
208        0.0  -0.337904  -1.091416   0.982865  -0.204413  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
208  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
208  -0.026389  -0.301406  -0.891742  -0.238293   0.858829   1.071722   

     pixel_7_6  pixel_7_7  
208  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_7_6', 'pixel_2_6', 'pixel_6_5', 'pixel_4_1', 'pixel_2_2', 'pixel_5_6', 'pixel_5_5', 'pixel_7_0', 'pixel_3_0', 'pixel_6_0']","[-0.24584915160693718, 0.0704734970473176, 1.195177876866652, 0.47070447695067774, 1.0862624495889095, 1.2865760375987298, 0.30862794269181776, -0.0263889906984631, -0.026388990698462983, -0.03963009454234691]","[0.0029271341454095126, 0.0021361145695254487, 0.0019227163793302173, 0.001788221759187546, 0.0016583371713655927, 0.0015979115767755412, 0.0013855647968318778, -0.0007313569938162695, -0.000712391458573339, -0.00027130689036320674]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
209        0.0  -0.337904  -0.046258   0.283438   0.500004  -0.148843   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
209  -0.407648  -0.122381  -0.055763   0.002405  ...  -0.334559  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
209  -0.026389  -0.301406    -0.1124     0.6676   0.858829    0.04865   

     pixel_7_6  pixel_7_7  
209  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_5_0', 'pixel_3_7', 'pixel_6_0', 'pixel_2_0', 'pixel_7_0', 'pixel_3_0', 'pixel_2_7', 'pixel_1_1', 'pixel_6_4']","[-0.05576317482402748, -0.05806465198722751, -0.0457389353746345, -0.03963009454234691, -0.03733266964732845, -0.0263889906984631, -0.026388990698462983, -0.11565628382525205, 0.002405411000839734, -0.8594553093986318]","[0.9366397423096864, 0.9128419847956477, 0.8907804848498984, 0.8907584817437063, 0.8813486507153364, 0.6506517283092385, 0.3860598564168153, -0.001734772625866462, -0.0011565332371577424, -0.0009294478969287699]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
210        0.0    0.74354   0.371806    0.51658   0.969615   1.086477   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
210  -0.105227  -0.122381  -0.055763   1.573576  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
210  -0.026389  -0.301406   0.082436   0.894073   0.653379  -0.633398   

     pixel_7_6  pixel_7_7  
210  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_6', 'pixel_0_1', 'pixel_3_1', 'pixel_4_1', 'pixel_5_4', 'pixel_3_5', 'pixel_4_5', 'pixel_4_3', 'pixel_7_0', 'pixel_3_0']","[-0.23268218757273992, 0.7435400892714469, 3.052359393196422, 0.18397182185185457, 0.046860365970416075, -0.26105041891740904, 0.5510249208493102, -0.812494652262524, -0.0263889906984631, -0.026388990698462983]","[0.0025142959409322754, 0.00187902983062734, 0.0016432871306767541, 0.0016287253598366654, 0.001492334131279929, 0.0014445512501347357, 0.0014227754013714778, 0.0012284093191701779, 0.0005165652521249804, 0.00031204861826878246]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
211        0.0  -0.337904   0.162774    0.51658  -1.848053  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
211  -0.407648  -0.122381  -0.055763  -0.626063  ...   2.552894    1.91999   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
211  -0.026389  -0.301406   0.277271   0.894073   0.858829   1.071722   

     pixel_7_6  pixel_7_7  
211   2.272221   0.394556  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_7_7', 'pixel_6_7', 'pixel_2_4', 'pixel_4_4', 'pixel_3_4', 'pixel_3_3', 'pixel_7_6', 'pixel_7_2', 'pixel_7_0']","[-0.05576317482402748, 0.39455638428801354, 1.9199899262959736, 1.4299365216821271, -1.725191111671445, 0.33750416992799803, 0.5414947636938382, 2.2722209186651137, 0.2772711732654514, -0.0263889906984631]","[-0.8982125900882267, 0.004617904697247544, 0.004013766494177741, 0.0016215353078421904, 0.0013971314536050017, 0.0012895376157796051, 0.0012146091574431132, 0.0012138545577973564, 0.0010409149441131147, -0.0003122305753507452]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
212        0.0  -0.337904   0.998901   0.982865   0.265198  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
212  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.902921   5.096151   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
212  -0.026389  -0.301406   0.082436   0.894073   -0.37387   0.389674   

     pixel_7_6  pixel_7_7  
212   2.524028   8.535772  

[1 rows x 64 columns]","['pixel_7_7', 'pixel_6_7', 'pixel_3_6', 'pixel_6_4', 'pixel_2_4', 'pixel_7_2', 'pixel_7_6', 'pixel_7_5', 'pixel_7_0', 'pixel_6_0']","[8.535772116704688, 5.096151312428722, -0.36463119340220174, 1.2277178471022394, -0.17979225360750595, 0.08243563488772343, 2.524027925692319, 0.38967391669071716, -0.0263889906984631, -0.03963009454234691]","[0.006209678434648196, 0.005352943813929838, 0.0019314524224672144, 0.001735587210912469, 0.0015930731696821242, 0.0015266958798687035, 0.0014747995433209789, 0.001453800069859268, 0.0008377088612778598, 0.00018328688894325975]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
213        0.0  -0.337904  -1.091416  -2.514271   0.265198   1.262951   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
213  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
213  -0.026389  -0.301406  -1.086578  -2.729499   0.858829    0.04865   

     pixel_7_6  pixel_7_7  
213  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_1', 'pixel_2_4', 'pixel_2_2', 'pixel_5_4', 'pixel_4_5', 'pixel_1_2', 'pixel_2_1', 'pixel_2_0', 'pixel_7_0', 'pixel_3_0']","[2.411470958359593, -0.17979225360750595, 1.0862624495889095, 0.8447080662013153, 0.7205438271350004, -1.1738598354274472, 1.5184525526674568, -0.03733266964732845, -0.0263889906984631, -0.026388990698462983]","[0.0016244601096898432, 0.001444355180082357, 0.0014147959700190507, 0.0013226381739355722, 0.0012564209222196037, 0.0012472064043801928, 0.0012259562746628977, 0.00038333315992087805, -0.0003735188491760819, 0.0002383118616675071]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
214        0.0  -0.337904  -1.091416  -2.047986   0.969615  -0.148843   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
214  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
214  -0.026389  -0.301406  -1.086578  -1.597133   0.653379   -0.80391   

     pixel_7_6  pixel_7_7  
214  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_7', 'pixel_5_0', 'pixel_3_0', 'pixel_6_0', 'pixel_5_7', 'pixel_6_7', 'pixel_0_7', 'pixel_5_6', 'pixel_3_1', 'pixel_4_6']","[21.86321110907529, -0.05806465198722751, -0.026388990698462983, -0.03963009454234691, -0.0961539066298463, -0.19745099779252528, -0.12238102150342442, -0.3319417665790621, 1.4501383061043491, 1.6975894276239256]","[0.86780563484485, -0.7986389105285069, -0.7048004930598178, -0.00975130902387705, 0.0071425653780329175, 0.003088047481743196, -0.0024526064785160163, -0.00171398838613122, -0.0011848180411830685, -0.001041325840519583]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
215        0.0  -0.337904  -1.091416  -2.514271   0.500004   1.439425   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
215   0.499616  -0.122381  -0.055763  -0.626063  ...  -0.334559  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
215  -0.026389  -0.301406  -1.086578  -2.503026    0.24248   1.583258   

     pixel_7_6  pixel_7_7  
215   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_3_6', 'pixel_4_1', 'pixel_7_5', 'pixel_0_4', 'pixel_2_6', 'pixel_5_2', 'pixel_5_3', 'pixel_3_2', 'pixel_6_5', 'pixel_1_2']","[-0.36463119340220174, 0.47070447695067774, 1.5832579386127403, 0.5000036044219048, 1.9458515573620476, 1.3851554198334621, 1.359136032693482, -1.4610783217942955, -0.795900019828213, -1.9069483115288126]","[0.001933759121122271, 0.0016385784140558193, 0.0014556522480857433, 0.0014147227785108018, 0.0014129847124315707, 0.0014064636232966568, 0.0013879935156828446, 0.0013372263225880836, 0.0012739534186461806, 0.00125803862996463]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
216        0.0  -0.337904  -1.091416  -2.747414  -0.674024   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
216   0.802037  -0.122381  -0.055763  -0.626063  ...   1.727908  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
216  -0.026389  -0.301406  -1.086578  -2.729499    0.03703   1.583258   

     pixel_7_6  pixel_7_7  
216   1.013186  -0.186959  

[1 rows x 64 columns]","['pixel_1_6', 'pixel_6_5', 'pixel_3_1', 'pixel_4_1', 'pixel_2_1', 'pixel_4_5', 'pixel_2_4', 'pixel_0_5', 'pixel_6_6', 'pixel_6_0']","[0.05019793386721544, 1.195177876866652, 2.411470958359593, -0.38949348834579184, 0.11756893801469914, 0.7205438271350004, 1.4299365216821271, 1.7923738064571664, 1.7279076703159741, -0.03963009454234691]","[0.002497716341962553, 0.0019921608284490565, 0.001664007903293041, 0.001624717957335836, 0.001535926842756421, 0.0014738514434057492, 0.0013956396235858285, 0.001385603171729102, 0.0013201792537715377, 0.0010925232369457523]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
217        0.0  -0.337904  -1.091416  -1.348559  -0.674024  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
217  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
217  -0.026389  -0.301406  -0.891742  -0.464767   0.858829   0.560186   

     pixel_7_6  pixel_7_7  
217  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_6_5', 'pixel_3_6', 'pixel_6_2', 'pixel_2_4', 'pixel_4_5', 'pixel_4_2', 'pixel_3_4', 'pixel_1_5', 'pixel_3_0', 'pixel_3_7']","[1.195177876866652, -0.09370305228588123, 1.1320504289860436, -0.3407651311364692, 0.7205438271350004, 0.2175642462823979, -0.47325058130325093, -1.3612586560607807, -0.026388990698462983, -0.0457389353746345]","[0.0019400910554791587, 0.00187457740722239, 0.0015659544545802019, 0.001414571943398177, 0.0013846425719393936, 0.001384273626715087, 0.0012388425636514272, 0.0011725435173161407, 0.00027024699855111926, -6.793865116365552e-05]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
218        0.0  -0.337904  -1.091416  -0.882274   0.734809  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
218  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
218  -0.026389  -0.301406  -0.891742   -0.69124    0.44793   0.389674   

     pixel_7_6  pixel_7_7  
218  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_1', 'pixel_3_3', 'pixel_4_1', 'pixel_0_4', 'pixel_2_3', 'pixel_1_4', 'pixel_6_2', 'pixel_6_3', 'pixel_1_5', 'pixel_7_0']","[0.13008702734418537, 1.2209341659449149, -0.38949348834579184, 0.7348092186553287, 0.8633336177149316, -0.07560891681939318, 0.07479969255648679, -0.6834091281319591, 0.45885770126900777, -0.0263889906984631]","[0.002302610908476989, 0.0015345581141971638, 0.0015221226019884171, 0.0013267712813583546, 0.0012553572933535929, 0.0012305949036701125, 0.0011884456469829028, 0.0011641804808598091, 0.0011594198449965177, 0.00031911417735456697]",1
