instance,features,values,scores,target_label
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
163        0.0  -0.337904   0.371806   0.050295   0.734809   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
163  -0.407648  -0.122381  -0.055763   3.773215  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
163  -0.026389  -0.301406   0.277271   0.894073   -0.99022  -1.144934   

     pixel_7_6  pixel_7_7  
163  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_3_0', 'pixel_2_4', 'pixel_2_0', 'pixel_4_1', 'pixel_3_5', 'pixel_7_4', 'pixel_1_0', 'pixel_5_2', 'pixel_7_0']","[1.1075952349188443, -0.026388990698462983, -1.1456295187812857, -0.03733266964732845, -0.6762261434446151, -1.289741786333269, -0.9902201950444538, -0.05576317482402748, -1.061264415226529, -0.0263889906984631]","[0.02180091258864691, 0.013967840821352408, 0.013784213802194462, -0.013592034835520505, -0.01330027979691834, 0.011004001106943703, 0.009410979190074968, -0.009380426591941871, 0.009061803760812424, -0.005343843250517329]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
164        0.0  -0.337904   0.580838  -1.115417  -2.787275  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
164  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.490428  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
164  -0.026389  -0.301406   0.277271   0.441126   0.858829   1.071722   

     pixel_7_6  pixel_7_7  
164  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_3_0', 'pixel_7_0', 'pixel_5_2', 'pixel_1_5', 'pixel_5_6', 'pixel_4_2', 'pixel_5_4', 'pixel_6_4', 'pixel_6_0']","[0.7574371320495009, -0.026388990698462983, -0.0263889906984631, 1.3851554198334621, -1.3612586560607807, 1.055359208430474, 1.3273404903770434, -1.2296959543990227, -1.6184273663080395, -0.03963009454234691]","[0.03627076903812379, -0.03389867492113025, -0.02648550457798824, 0.023596217348108385, 0.019671099730368624, 0.01593297631186674, 0.015586153548268616, 0.014826760086941546, 0.0083200442268276, -0.007518227226957147]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
165        0.0  -0.337904  -0.673353   0.982865   0.030392  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
165  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.334559  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
165  -0.026389  -0.301406  -0.696907   0.214653   0.858829   0.219162   

     pixel_7_6  pixel_7_7  
165  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_4_4', 'pixel_7_0', 'pixel_5_2', 'pixel_6_0', 'pixel_5_0', 'pixel_3_6', 'pixel_5_4', 'pixel_3_0', 'pixel_2_0']","[-1.6083072330269994, -1.725191111671445, -0.0263889906984631, 1.2322541801422127, -0.03963009454234691, -0.05806465198722751, 0.7190813710630803, -1.0701264143528428, -0.026388990698462983, -0.03733266964732845]","[0.07064994348014647, 0.03329528663929499, -0.027096942265344443, 0.02303099014459069, -0.022331811716664658, -0.02164433613442526, 0.018704350513875128, 0.015167562741829455, 0.011036823728899317, 0.0021292207630707366]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
166        0.0   2.906429   1.835028  -1.581702  -2.787275  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
166  -0.407648  -0.122381  -0.055763   0.002405  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
166  -0.026389   1.765996    1.64112   0.214653   0.653379  -0.633398   

     pixel_7_6  pixel_7_7  
166  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_3_4', 'pixel_3_2', 'pixel_4_3', 'pixel_3_3', 'pixel_6_5', 'pixel_5_2', 'pixel_1_2', 'pixel_5_5', 'pixel_3_0']","[-0.6762261434446151, 0.6618060704204977, -1.4610783217942955, 0.9514255466543443, 0.8812144648193765, -0.9618231778861185, 1.0793529404509632, 0.8421334738513074, -1.4582977690537675, -0.026388990698462983]","[0.030423976693683106, 0.026636482090775106, -0.02132517395307843, 0.018559267364794036, 0.01843827987342972, -0.01815054169312864, 0.018087602583288766, 0.015745348082406446, -0.01523019341001027, 0.005558204635637098]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
167        0.0  -0.337904  -0.673353   0.749722   0.734809  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
167  -0.407648  -0.122381  -0.055763    0.31664  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
167  -0.026389  -0.301406  -0.696907     0.6676   -0.37387  -1.144934   

     pixel_7_6  pixel_7_7  
167  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_3_4', 'pixel_7_4', 'pixel_3_3', 'pixel_5_2', 'pixel_3_7', 'pixel_6_5', 'pixel_4_3', 'pixel_4_5', 'pixel_7_0']","[-0.6762261434446151, 0.9861079709129972, -0.373870316205782, 1.2209341659449149, 0.9264517007597138, -0.0457389353746345, -1.4595926520598348, 1.1117819283740598, -1.4832019545789719, -0.0263889906984631]","[0.034192494954960045, 0.02572024409094219, -0.022465922171050024, 0.020800533036615484, 0.02004250082666445, 0.01923628834468383, -0.018411400870224675, 0.017204356774739017, 0.013642100240064117, 0.007270269027884294]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
168        0.0    0.74354   0.789869   0.982865   0.265198   0.204106   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
168  -0.407648  -0.122381  -0.055763   1.573576  ...   0.284181  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
168  -0.026389  -0.301406   0.666942   0.441126    0.24248   0.560186   

     pixel_7_6  pixel_7_7  
168  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_5_4', 'pixel_6_0', 'pixel_5_2', 'pixel_4_1', 'pixel_5_0', 'pixel_3_5', 'pixel_2_0', 'pixel_7_0', 'pixel_1_0']","[-0.026388990698462983, -1.2296959543990227, -0.03963009454234691, -1.061264415226529, -0.6762261434446151, -0.05806465198722751, 1.110538070970404, -0.03733266964732845, -0.0263889906984631, -0.05576317482402748]","[-0.038920691179389906, 0.03408111158290817, -0.0323709304288488, 0.03155244679165559, 0.030887403705257402, 0.028685341346251385, 0.023568762299281346, 0.023288791828935746, -0.020314125809110246, -0.017545903465296008]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
169        0.0  -0.337904  -0.255289  -0.182847   0.500004  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
169  -0.407648  -0.122381  -0.055763   0.945108  ...   0.902921  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
169  -0.026389  -0.301406  -0.696907     0.6676   0.858829   1.412746   

     pixel_7_6  pixel_7_7  
169   0.509572  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_2_0', 'pixel_3_4', 'pixel_5_2', 'pixel_3_3', 'pixel_7_4', 'pixel_2_5', 'pixel_1_2', 'pixel_3_6', 'pixel_1_0']","[-0.6762261434446151, -0.03733266964732845, 0.8239570206667475, 0.7735504610684644, 1.2209341659449149, 0.8588294414715616, -0.940627588446698, 0.47558923580062473, -0.6355593345185223, -0.05576317482402748]","[0.030637704788710876, 0.026738704160884908, 0.025184920114201124, 0.023462908528793767, 0.023132815501338336, 0.018127390920569954, -0.017140487799918218, 0.011429777383940545, 0.011063874250309995, -0.010245219793653447]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
170        0.0  -0.337904  -1.091416  -0.882274  -0.439219  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
170  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.696674  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
170  -0.026389  -0.301406  -1.086578  -1.144186   0.653379    0.90121   

     pixel_7_6  pixel_7_7  
170  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_1_5', 'pixel_5_2', 'pixel_4_2', 'pixel_1_2', 'pixel_5_6', 'pixel_0_2', 'pixel_3_5', 'pixel_7_0', 'pixel_3_0']","[-0.6762261434446151, -1.3612586560607807, -0.1438569770790322, -0.25805414404387866, -1.3571319544527887, 1.055359208430474, -1.0914159193535042, -1.1182932250972921, -0.0263889906984631, -0.026388990698462983]","[-0.022735531775916855, 0.01906997861379313, -0.019049848233705948, -0.01774340142554299, 0.015836686966070268, 0.015205760450752785, 0.011462456669097, 0.010116040241769087, 0.008637062095815624, -0.005822354999467533]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
171        0.0  -0.337904  -0.882384   0.982865  -0.204413  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
171  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
171  -0.026389  -0.301406  -1.086578   -0.01182   -0.16842  -1.144934   

     pixel_7_6  pixel_7_7  
171  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_2', 'pixel_2_3', 'pixel_3_3', 'pixel_1_4', 'pixel_7_0', 'pixel_3_7', 'pixel_5_4', 'pixel_2_2', 'pixel_0_2', 'pixel_6_5']","[-1.9069483115288126, 1.3811896391382057, 1.2209341659449149, 1.1708539528112176, -0.0263889906984631, -0.0457389353746345, 0.8447080662013153, -1.7412419363443192, -0.8823842418763637, -1.4595926520598348]","[0.03370666427576378, 0.02239470676447712, 0.01559672308659403, 0.012881893308665703, -0.010728111471614841, 0.010491149254815712, 0.010386752929997531, 0.009167948214162997, 0.00810318356212649, -0.006247046591487626]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
172        0.0  -0.337904   0.789869   0.283438   -0.90883  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
172  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
172  -0.026389  -0.301406   0.082436   0.441126   -0.78477  -1.144934   

     pixel_7_6  pixel_7_7  
172  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_4_4', 'pixel_4_3', 'pixel_3_0', 'pixel_7_0', 'pixel_5_2', 'pixel_4_1', 'pixel_2_0', 'pixel_3_3', 'pixel_3_7']","[-1.6083072330269994, -1.725191111671445, -1.4539201791413852, -0.026388990698462983, -0.0263889906984631, 1.3851554198334621, 0.7574371320495009, -0.03733266964732845, -1.4968234430593916, -0.0457389353746345]","[0.06855674362002859, 0.0394563115668835, 0.02749764823607022, 0.024755553995470265, 0.024747056591707693, 0.021577998822019686, 0.020528337650991216, -0.016875855999615965, 0.016716126987216022, 0.012768813077604857]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
173        0.0  -0.337904  -0.464321   0.982865  -1.848053  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
173  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
173  -0.026389  -0.301406   0.082436   0.441126   -2.42837  -1.144934   

     pixel_7_6  pixel_7_7  
173  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_3_2', 'pixel_6_5', 'pixel_5_4', 'pixel_4_2', 'pixel_2_0', 'pixel_6_2', 'pixel_3_6', 'pixel_5_1', 'pixel_3_0']","[2.764565717741263, 0.9470531376242731, -1.4595926520598348, -0.7509873342604833, 1.3273404903770434, -0.03733266964732845, -0.9824510438730701, 1.2609376532957213, 0.4633046000600399, -0.026388990698462983]","[0.037881368193070135, 0.016840332938057107, 0.014390136779257153, -0.014162930294779403, 0.01399806386011505, -0.013300868219506429, 0.011954007540855596, 0.011676448734918918, 0.010748879791796772, 0.009914744229091837]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
174        0.0  -0.337904   0.998901   0.283438  -2.552469  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
174  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.109168   4.037431   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
174  -0.026389  -0.301406   0.082436     0.6676    0.24248   1.242234   

     pixel_7_6  pixel_7_7  
174   3.531256   8.535772  

[1 rows x 64 columns]","['pixel_2_3', 'pixel_5_4', 'pixel_3_3', 'pixel_3_0', 'pixel_1_0', 'pixel_7_5', 'pixel_6_0', 'pixel_2_0', 'pixel_3_7', 'pixel_7_0']","[1.5538083129459637, 1.3234166863398549, 1.2209341659449149, -0.026388990698462983, -0.05576317482402748, 1.242233932349305, -0.03963009454234691, -0.03733266964732845, -0.0457389353746345, -0.0263889906984631]","[0.0209461588874287, 0.020141313403603457, 0.014664457762880742, -0.013223835850432974, 0.009594618876784273, 0.008449206307473228, 0.006966928726870773, -0.006697603062392853, 0.0063464943402974545, 0.005515179243422569]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
175        0.0  -0.337904  -0.673353   0.749722   0.265198  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
175  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.128312  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
175  -0.026389  -0.301406  -0.502071   -0.01182    0.44793   0.560186   

     pixel_7_6  pixel_7_7  
175  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_4_1', 'pixel_5_2', 'pixel_4_2', 'pixel_1_0', 'pixel_5_6', 'pixel_7_0', 'pixel_3_7', 'pixel_6_5', 'pixel_2_0']","[-0.026388990698462983, 1.6176350973459703, 1.3851554198334621, 1.3273404903770434, -0.05576317482402748, 1.2865760375987298, -0.0263889906984631, -0.0457389353746345, 1.195177876866652, -0.03733266964732845]","[-0.03739245029718671, 0.03476977589975992, 0.022024021430656026, 0.017063935764704292, -0.015710827827280564, 0.014852373654967173, 0.01467215267653251, 0.012751284354026832, 0.009191298085370067, 0.006271177645825114]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
176        0.0   1.824985   1.207933    0.51658  -0.439219  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
176  -0.407648  -0.122381  -0.055763   1.259342  ...   0.696674  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
176  -0.026389   0.732295   1.251449   0.894073   0.858829   0.560186   

     pixel_7_6  pixel_7_7  
176  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_2_2', 'pixel_3_7', 'pixel_3_0', 'pixel_6_3', 'pixel_5_6', 'pixel_2_3', 'pixel_2_4', 'pixel_7_0', 'pixel_2_0']","[-1.4610783217942955, -1.7412419363443192, -0.0457389353746345, -0.026388990698462983, -1.636494257329965, 1.055359208430474, -1.2080904679781643, 0.46409925650834716, -0.0263889906984631, -0.03733266964732845]","[0.054429061263722184, 0.03703896792314694, 0.015260059921394478, 0.014602543778160504, 0.014568706523326197, 0.01183898424658444, 0.009647712575376048, 0.00853459313682539, 0.007161766340531902, -0.002652778929946482]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
177        0.0  -0.337904  -0.464321   0.050295   0.734809   0.910003   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
177   0.197195  -0.122381  -0.055763  -0.626063  ...   0.490428  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
177  -0.026389  -0.301406  -0.696907   0.214653   0.858829    0.90121   

     pixel_7_6  pixel_7_7  
177  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_7_0', 'pixel_2_0', 'pixel_3_4', 'pixel_5_2', 'pixel_4_3', 'pixel_3_3', 'pixel_4_4', 'pixel_4_5', 'pixel_3_7']","[-0.6762261434446151, -0.0263889906984631, -0.03733266964732845, 0.9861079709129972, -0.75546193584403, 0.6307127832149138, 1.2209341659449149, 0.7897888972611937, 1.0595816397063806, -0.0457389353746345]","[0.03323318626227006, -0.031451152823576786, -0.03092815102843247, 0.028331080761329685, -0.026434425390231043, 0.01958247510655189, 0.01936305773105515, 0.018548756600906963, -0.01709445774011427, -0.013393294173252995]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
178        0.0  -0.337904  -0.673353   0.749722   0.734809  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
178  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.934154  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
178  -0.026389  -0.301406  -0.891742   -0.01182   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
178   2.020414  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_2_0', 'pixel_3_7', 'pixel_5_2', 'pixel_4_2', 'pixel_5_6', 'pixel_3_5', 'pixel_3_4', 'pixel_5_4', 'pixel_1_2']","[1.6176350973459703, -0.03733266964732845, -0.0457389353746345, 1.3851554198334621, 1.3273404903770434, 1.055359208430474, -0.9468446638613156, -0.9597034320420004, -1.0701264143528428, 0.47558923580062473]","[0.03395814688873103, -0.025158765307620873, -0.02457246917730821, 0.02388060470561313, 0.017721721014135564, 0.01608318204923387, 0.014280655876386645, 0.013542487276610433, 0.013200015746111713, -0.012096008569632452]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
179        0.0  -0.337904  -1.091416  -0.882274   0.969615   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
179   4.431092   5.707283  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
179  -0.026389  -0.301406  -1.086578   -0.01182   -0.57932  -1.144934   

     pixel_7_6  pixel_7_7  
179  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_6_5', 'pixel_7_4', 'pixel_3_2', 'pixel_0_7', 'pixel_5_4', 'pixel_0_5', 'pixel_1_7', 'pixel_4_4', 'pixel_1_0', 'pixel_6_0']","[-1.4595926520598348, -0.5793202758186726, -1.4610783217942955, 5.707282886797819, 1.3234166863398549, 1.7923738064571664, 2.518411434650464, 0.9574542311900363, -0.05576317482402748, -0.03963009454234691]","[0.04963753039253421, 0.04171234345724482, 0.029545641774752704, 0.018172649121588023, 0.013703510572302628, 0.01264309186642854, 0.011267238160751876, 0.010646883623050954, 0.009959602415307967, -0.009853629411586923]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
180        0.0  -0.337904  -1.091416  -0.649132  -0.204413  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
180  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
180  -0.026389  -0.301406  -1.086578  -0.464767   0.858829  -0.462886   

     pixel_7_6  pixel_7_7  
180  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_1_5', 'pixel_5_4', 'pixel_2_3', 'pixel_7_0', 'pixel_1_2', 'pixel_3_2', 'pixel_4_2', 'pixel_2_0', 'pixel_7_2']","[2.764565717741263, -1.3612586560607807, 1.3234166863398549, 1.3811896391382057, -0.0263889906984631, -1.54040407347813, 1.1075952349188443, 1.3273404903770434, -0.03733266964732845, -1.0865775953786443]","[0.0344736616059152, 0.029168035439255623, 0.02900218138577224, 0.021903003278599224, -0.019816382189629816, 0.019160456921883104, 0.018975423737452795, 0.014889122218265827, -0.013837876353101472, 0.012825779730962387]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
181        0.0  -0.337904   1.416964   -0.41599  -2.787275  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
181  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
181  -0.026389  -0.301406   0.666942   0.894073   0.858829   0.560186   

     pixel_7_6  pixel_7_7  
181  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_4_1', 'pixel_5_2', 'pixel_2_0', 'pixel_5_0', 'pixel_3_7', 'pixel_1_0', 'pixel_6_3', 'pixel_6_4', 'pixel_2_5']","[-0.026388990698462983, -0.6762261434446151, -1.061264415226529, -0.03733266964732845, -0.05806465198722751, -0.0457389353746345, -0.05576317482402748, -1.0646431798111615, 0.4687457901928317, 0.34822279972770487]","[-0.03579709617508229, 0.030934789359450553, 0.0270229284467215, -0.024280709751644113, 0.02366374778585103, 0.01416174202391678, 0.013759558875435927, 0.013144176032831715, -0.012199704909179371, 0.012075435760707355]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
182        0.0  -0.337904  -1.091416   -0.41599   0.265198  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
182  -0.407648  -0.122381  -0.055763  -0.311829  ...   2.140401  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
182  -0.026389  -0.301406  -1.086578  -1.144186   0.653379   1.412746   

     pixel_7_6  pixel_7_7  
182   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_5_2', 'pixel_3_0', 'pixel_1_5', 'pixel_4_2', 'pixel_2_0', 'pixel_1_0', 'pixel_3_4', 'pixel_7_0', 'pixel_3_5', 'pixel_0_2']","[1.3851554198334621, -0.026388990698462983, -1.3612586560607807, 1.3273404903770434, -0.03733266964732845, -0.05576317482402748, -1.6083072330269994, -0.0263889906984631, -1.289741786333269, -1.0914159193535042]","[0.02383539270195421, 0.01898161631669023, 0.018951283892442838, 0.01663326379839548, 0.01492495766095022, -0.014635404315437315, 0.01444371640839389, -0.014315177043299982, 0.011817879465075598, 0.010874763930700216]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
183        0.0  -0.337904  -0.046258   0.749722   0.969615     1.6159   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
183  -0.105227  -0.122381  -0.055763   2.516279  ...   1.727908  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
183  -0.026389  -0.301406    -0.1124     0.6676   0.858829   1.242234   

     pixel_7_6  pixel_7_7  
183   0.257765  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_3_7', 'pixel_5_3', 'pixel_5_6', 'pixel_7_0', 'pixel_6_4', 'pixel_2_4', 'pixel_2_2', 'pixel_4_1', 'pixel_6_5']","[-1.4610783217942955, -0.0457389353746345, -0.8112956791439104, 2.905093841776522, -0.0263889906984631, -0.8594553093986318, 0.46409925650834716, 0.025948304863948665, -0.6762261434446151, 1.0292547188087466]","[0.054031719248451314, -0.026823662439678608, 0.02149124628377892, 0.010112101167219828, 0.009907995434210982, -0.008876763617677271, 0.00854464915903825, -0.00825604839128662, 0.008034100980381799, 0.007854767164675477]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
184        0.0  -0.337904   0.789869   0.283438   0.969615  -0.148843   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
184  -0.407648  -0.122381  -0.055763    0.31664  ...   0.902921  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
184  -0.026389  -0.301406   0.472107   -0.01182    0.24248   1.412746   

     pixel_7_6  pixel_7_7  
184   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_4_4', 'pixel_4_3', 'pixel_4_1', 'pixel_6_0', 'pixel_7_0', 'pixel_3_7', 'pixel_5_2', 'pixel_3_3', 'pixel_3_0']","[-1.6083072330269994, -1.725191111671445, -1.4539201791413852, 1.6176350973459703, -0.03963009454234691, -0.0263889906984631, -0.0457389353746345, -0.1438569770790322, -1.4968234430593916, -0.026388990698462983]","[0.06662393759614317, 0.03541500151639073, 0.02830465894977775, 0.02382451815723257, 0.020711389613950568, -0.016918121392118415, -0.016908236365339325, -0.016706771163290748, 0.0158721976346902, 0.011791666412929733]",0
