instance,features,values,scores,target_label
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
170        0.0  -0.337904  -1.091416  -0.882274  -0.439219  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
170  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.696674  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
170  -0.026389  -0.301406  -1.086578  -1.144186   0.653379    0.90121   

     pixel_7_6  pixel_7_7  
170  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_6_2', 'pixel_4_3', 'pixel_4_4', 'pixel_2_0', 'pixel_7_7', 'pixel_6_3', 'pixel_7_0', 'pixel_3_7', 'pixel_3_0']","[0.8812144648193765, -0.9824510438730701, 1.1117819283740598, 0.9574542311900363, -0.03733266964732845, -0.18695902517032026, 1.0321441044244517, -0.0263889906984631, -0.0457389353746345, -0.026388990698462983]","[0.13991021726300704, -0.1306996515683516, 0.11847177793321743, 0.11286754922395269, -0.10424436938799402, 0.0935224602689254, -0.09071418850198884, 0.07821909889712561, 0.07726510838188054, -0.026808357655358356]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
171        0.0  -0.337904  -0.882384   0.982865  -0.204413  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
171  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
171  -0.026389  -0.301406  -1.086578   -0.01182   -0.16842  -1.144934   

     pixel_7_6  pixel_7_7  
171  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_7', 'pixel_1_4', 'pixel_2_3', 'pixel_1_2', 'pixel_3_0', 'pixel_2_0', 'pixel_5_7', 'pixel_3_3', 'pixel_1_0', 'pixel_7_0']","[-0.18695902517032026, 1.1708539528112176, 1.3811896391382057, -1.9069483115288126, -0.026388990698462983, -0.03733266964732845, -0.0961539066298463, 1.2209341659449149, -0.05576317482402748, -0.0263889906984631]","[-0.08372874697702892, 0.06961268894585114, 0.05975856139148009, 0.054121086236616905, 0.04781942563255057, 0.03854388752505874, -0.0323646148185467, 0.031526821684776496, -0.030162312820443443, 0.006375435229633144]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
172        0.0  -0.337904   0.789869   0.283438   -0.90883  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
172  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
172  -0.026389  -0.301406   0.082436   0.441126   -0.78477  -1.144934   

     pixel_7_6  pixel_7_7  
172  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_4_4', 'pixel_3_7', 'pixel_5_7', 'pixel_2_5', 'pixel_2_0', 'pixel_0_7', 'pixel_6_3', 'pixel_6_2', 'pixel_3_0']","[-1.6083072330269994, -1.725191111671445, -0.0457389353746345, -0.0961539066298463, 1.1537542923367066, -0.03733266964732845, -0.12238102150342442, 1.0321441044244517, 1.4844673411292293, -0.026388990698462983]","[0.11342421362190802, 0.06867587951597291, 0.036534355280300086, -0.028164956812006058, 0.024395619408021194, 0.01866436192645889, -0.015975294177043336, 0.012087326113840204, 0.011839039468743552, 0.006929075975845587]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
173        0.0  -0.337904  -0.464321   0.982865  -1.848053  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
173  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
173  -0.026389  -0.301406   0.082436   0.441126   -2.42837  -1.144934   

     pixel_7_6  pixel_7_7  
173  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_4_1', 'pixel_5_1', 'pixel_2_0', 'pixel_3_7', 'pixel_5_4', 'pixel_3_6', 'pixel_5_0', 'pixel_6_2', 'pixel_6_0']","[-0.026388990698462983, 2.764565717741263, 0.4633046000600399, -0.03733266964732845, -0.0457389353746345, -0.7509873342604833, 1.2609376532957213, -0.05806465198722751, -0.9824510438730701, -0.03963009454234691]","[-0.35430250827390586, 0.14270883495966932, 0.11154343344242382, 0.08508065043344218, -0.07449399997629304, -0.05015375456841361, 0.04479159604543425, 0.036187133588372444, 0.03373660804260768, 0.029995252670978374]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
174        0.0  -0.337904   0.998901   0.283438  -2.552469  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
174  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.109168   4.037431   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
174  -0.026389  -0.301406   0.082436     0.6676    0.24248   1.242234   

     pixel_7_6  pixel_7_7  
174   3.531256   8.535772  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_7_7', 'pixel_2_3', 'pixel_7_0', 'pixel_3_0', 'pixel_5_0', 'pixel_3_3', 'pixel_2_4', 'pixel_1_4', 'pixel_6_0']","[-0.03733266964732845, 8.535772116704688, 1.5538083129459637, -0.0263889906984631, -0.026388990698462983, -0.05806465198722751, 1.2209341659449149, -0.17979225360750595, -1.1143279748449022, -0.03963009454234691]","[-0.10736277555333479, 0.07132497984007698, 0.06730646941954867, 0.05969870981061072, 0.0387527300931304, 0.0383948091502386, 0.030704548663620008, -0.027361855546487682, -0.02615380798613243, 0.024947194940601387]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
175        0.0  -0.337904  -0.673353   0.749722   0.265198  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
175  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.128312  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
175  -0.026389  -0.301406  -0.502071   -0.01182    0.44793   0.560186   

     pixel_7_6  pixel_7_7  
175  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_2', 'pixel_4_2', 'pixel_5_0', 'pixel_5_6', 'pixel_1_0', 'pixel_7_0', 'pixel_2_0', 'pixel_2_4', 'pixel_3_0', 'pixel_4_5']","[1.3851554198334621, 1.3273404903770434, -0.05806465198722751, 1.2865760375987298, -0.05576317482402748, -0.0263889906984631, -0.03733266964732845, -1.1456295187812857, -0.026388990698462983, 1.229100545992071]","[0.03389594537637236, 0.017136083344733998, 0.014086658637943441, 0.013493454326211374, 0.010536139536077993, 0.009959740397345072, -0.00803231162141133, 0.007309628274540936, 0.006461655236486073, 0.0061314396935227755]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
176        0.0   1.824985   1.207933    0.51658  -0.439219  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
176  -0.407648  -0.122381  -0.055763   1.259342  ...   0.696674  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
176  -0.026389   0.732295   1.251449   0.894073   0.858829   0.560186   

     pixel_7_6  pixel_7_7  
176  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_2', 'pixel_3_2', 'pixel_5_6', 'pixel_1_1', 'pixel_3_0', 'pixel_1_0', 'pixel_5_0', 'pixel_3_3', 'pixel_0_4', 'pixel_2_7']","[-1.7412419363443192, -1.4610783217942955, 1.055359208430474, 1.259341995803261, -0.026388990698462983, -0.05576317482402748, -0.05806465198722751, -0.13794463855723837, -0.4392188525117906, -0.11565628382525205]","[0.12162243560344002, 0.07435033422156481, 0.0493927303668498, 0.04784574480435573, 0.044733763752562834, -0.042230765488832714, 0.03377563623936257, 0.03059850103674579, -0.029444646486718275, -0.02590161997669178]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
177        0.0  -0.337904  -0.464321   0.050295   0.734809   0.910003   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
177   0.197195  -0.122381  -0.055763  -0.626063  ...   0.490428  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
177  -0.026389  -0.301406  -0.696907   0.214653   0.858829    0.90121   

     pixel_7_6  pixel_7_7  
177  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_4_4', 'pixel_4_3', 'pixel_7_7', 'pixel_5_3', 'pixel_7_0', 'pixel_3_7', 'pixel_5_2', 'pixel_3_0', 'pixel_2_0']","[1.2209341659449149, 0.7897888972611937, 0.6307127832149138, -0.18695902517032026, 0.8940435230140408, -0.0263889906984631, -0.0457389353746345, -0.75546193584403, -0.026388990698462983, -0.03733266964732845]","[0.19439800825392284, 0.11123156231181851, 0.10869525857545831, 0.10493421683269262, 0.09938101008552916, 0.09811197280313282, 0.07015184355913544, -0.06762348821778158, 0.06173225710445918, -0.055834965975859505]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
178        0.0  -0.337904  -0.673353   0.749722   0.734809  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
178  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.934154  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
178  -0.026389  -0.301406  -0.891742   -0.01182   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
178   2.020414  -0.186959  

[1 rows x 64 columns]","['pixel_5_2', 'pixel_6_0', 'pixel_3_5', 'pixel_3_0', 'pixel_5_7', 'pixel_4_2', 'pixel_5_6', 'pixel_1_0', 'pixel_3_7', 'pixel_3_4']","[1.3851554198334621, -0.03963009454234691, -0.9468446638613156, -0.026388990698462983, -0.0961539066298463, 1.3273404903770434, 1.055359208430474, -0.05576317482402748, -0.0457389353746345, -0.9597034320420004]","[0.032954058543746646, -0.024924631790356082, 0.02372769067742026, 0.01721027394286721, -0.01623957044756388, 0.01617673723703985, 0.01144535266571524, 0.010720803574953792, 0.009689872713920012, 0.009300041878766483]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
179        0.0  -0.337904  -1.091416  -0.882274   0.969615   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
179   4.431092   5.707283  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
179  -0.026389  -0.301406  -1.086578   -0.01182   -0.57932  -1.144934   

     pixel_7_6  pixel_7_7  
179  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_4', 'pixel_7_0', 'pixel_6_5', 'pixel_3_3', 'pixel_3_7', 'pixel_0_7', 'pixel_0_5', 'pixel_2_0', 'pixel_1_4', 'pixel_3_0']","[-0.5793202758186726, -0.0263889906984631, -1.4595926520598348, -1.4968234430593916, -0.0457389353746345, 5.707282886797819, 1.7923738064571664, -0.03733266964732845, -1.1143279748449022, -0.026388990698462983]","[0.13381521041050848, 0.07696111753661034, 0.06964047432896725, 0.05147484467227897, 0.05009029134695178, 0.04305842390921365, 0.03843741202068449, 0.03743852256226275, -0.02652837371822334, 0.004808758230589269]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
180        0.0  -0.337904  -1.091416  -0.649132  -0.204413  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
180  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
180  -0.026389  -0.301406  -1.086578  -0.464767   0.858829  -0.462886   

     pixel_7_6  pixel_7_7  
180  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_4_1', 'pixel_5_4', 'pixel_5_1', 'pixel_3_7', 'pixel_0_2', 'pixel_7_0', 'pixel_3_6', 'pixel_0_3', 'pixel_7_3']","[-0.026388990698462983, 2.764565717741263, 1.3234166863398549, 2.462610036355167, -0.0457389353746345, -1.0914159193535042, -0.0263889906984631, 2.615578358877324, -0.6491320594128124, -0.464766599639856]","[-0.3022304280988733, 0.13507509525615066, 0.1203172867522129, 0.11169384501168023, -0.07013496562018011, 0.05884997164453592, 0.05246597060029649, 0.04493995829980726, 0.04150009632769758, 0.040990176029213954]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
181        0.0  -0.337904   1.416964   -0.41599  -2.787275  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
181  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
181  -0.026389  -0.301406   0.666942   0.894073   0.858829   0.560186   

     pixel_7_6  pixel_7_7  
181  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_7', 'pixel_3_0', 'pixel_7_7', 'pixel_7_0', 'pixel_4_4', 'pixel_2_0', 'pixel_2_5', 'pixel_6_0', 'pixel_5_4', 'pixel_6_3']","[-0.0457389353746345, -0.026388990698462983, -0.18695902517032026, -0.0263889906984631, -0.5515337741695469, -0.03733266964732845, 0.34822279972770487, -0.03963009454234691, -0.5914177942143033, -1.0646431798111615]","[-0.06040177980966181, 0.04556233280147165, 0.04497586787372573, 0.04259759626967953, 0.038030588445861185, 0.036357154544458974, 0.03180151475280664, 0.03050856011877709, 0.028857588154351254, 0.027920415493254757]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
182        0.0  -0.337904  -1.091416   -0.41599   0.265198  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
182  -0.407648  -0.122381  -0.055763  -0.311829  ...   2.140401  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
182  -0.026389  -0.301406  -1.086578  -1.144186   0.653379   1.412746   

     pixel_7_6  pixel_7_7  
182   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_5_2', 'pixel_3_5', 'pixel_4_2', 'pixel_7_0', 'pixel_0_2', 'pixel_7_7', 'pixel_3_4', 'pixel_2_4', 'pixel_3_7', 'pixel_1_5']","[1.3851554198334621, -1.289741786333269, 1.3273404903770434, -0.0263889906984631, -1.0914159193535042, -0.18695902517032026, -1.6083072330269994, -1.1456295187812857, -0.0457389353746345, -1.3612586560607807]","[0.03713758305183768, 0.02161199598590718, 0.014816542167589597, 0.013169111023479932, 0.010750160599676078, 0.010650643543867721, 0.010513759273286006, 0.009487614346905475, 0.008604203948820137, 0.007577397259696449]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
183        0.0  -0.337904  -0.046258   0.749722   0.969615     1.6159   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
183  -0.105227  -0.122381  -0.055763   2.516279  ...   1.727908  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
183  -0.026389  -0.301406    -0.1124     0.6676   0.858829   1.242234   

     pixel_7_6  pixel_7_7  
183   0.257765  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_3_0', 'pixel_5_3', 'pixel_6_0', 'pixel_1_1', 'pixel_2_0', 'pixel_5_6', 'pixel_2_2', 'pixel_4_3', 'pixel_7_0']","[-1.4610783217942955, -0.026388990698462983, -0.8112956791439104, -0.03963009454234691, 2.5162785806056824, -0.03733266964732845, 2.905093841776522, 0.025948304863948665, -1.29356379742167, -0.0263889906984631]","[0.07752466669948911, 0.07410769356225502, 0.05764241016634137, -0.04623914331789626, 0.04536700797649498, 0.04357537902440177, 0.04061247892344683, -0.03382280430047936, 0.03206688189383328, -0.02702439683000942]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
184        0.0  -0.337904   0.789869   0.283438   0.969615  -0.148843   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
184  -0.407648  -0.122381  -0.055763    0.31664  ...   0.902921  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
184  -0.026389  -0.301406   0.472107   -0.01182    0.24248   1.412746   

     pixel_7_6  pixel_7_7  
184   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_4_4', 'pixel_6_0', 'pixel_7_0', 'pixel_5_0', 'pixel_1_0', 'pixel_3_0', 'pixel_7_7', 'pixel_3_7', 'pixel_0_7']","[-1.6083072330269994, -1.725191111671445, -0.03963009454234691, -0.0263889906984631, -0.05806465198722751, -0.05576317482402748, -0.026388990698462983, -0.18695902517032026, -0.0457389353746345, -0.12238102150342442]","[0.0968383220822796, 0.06072789605662446, -0.043005995799538954, 0.041245426237998824, -0.02298116941753328, -0.02257383132995785, 0.019699896718712667, 0.0164178050572266, 0.012938228308571522, -0.012805635959729464]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
185        0.0  -0.337904  -0.882384  -0.649132   0.969615   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
185  -0.407648  -0.122381  -0.055763   0.630874  ...   2.140401    2.97871   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
185  -0.026389  -0.301406  -1.086578  -0.917713   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
185   2.775835   1.557587  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_7_0', 'pixel_3_0', 'pixel_1_1', 'pixel_1_0', 'pixel_0_4', 'pixel_6_0', 'pixel_2_2', 'pixel_5_6', 'pixel_7_7']","[-0.03733266964732845, -0.0263889906984631, -0.026388990698462983, 0.6308737034020504, -0.05576317482402748, 0.9696148328887525, -0.03963009454234691, 0.025948304863948665, 1.517792866766986, 1.5575872032046811]","[-0.20267362403873745, 0.0785049803747198, 0.06682870994239638, 0.04840647628670944, 0.04427179861206983, 0.043396110679916965, -0.04324949965626572, -0.04078862371616393, 0.04007026646436109, -0.03589659609031431]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
186        0.0  -0.337904   0.371806    0.51658   0.734809   0.204106   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
186  -0.407648  -0.122381  -0.055763   1.259342  ...  -0.128312  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
186  -0.026389  -0.301406   0.861778   0.214653    0.03703  -0.462886   

     pixel_7_6  pixel_7_7  
186  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_6_0', 'pixel_3_2', 'pixel_2_0', 'pixel_3_0', 'pixel_7_0', 'pixel_1_1', 'pixel_2_2', 'pixel_6_3', 'pixel_0_1', 'pixel_3_3']","[-0.03963009454234691, -1.4610783217942955, -0.03733266964732845, -0.026388990698462983, -0.0263889906984631, 1.259341995803261, -0.6809277916193586, -1.0646431798111615, -0.3379043523106069, -0.817384040808315]","[-0.08294936448483047, 0.07518637227382483, 0.06766526843828205, 0.055872791030596204, 0.0547876883136151, 0.05295614909353681, -0.0362547287118525, 0.030853711168842717, -0.027661645080590578, 0.0273115418955792]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
187        0.0    0.74354   0.998901    0.51658   0.265198  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
187  -0.407648  -0.122381  -0.055763   3.144747  ...   1.521661  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
187  -0.026389  -0.301406   1.251449   0.894073   0.858829   0.389674   

     pixel_7_6  pixel_7_7  
187  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_2_2', 'pixel_7_0', 'pixel_3_0', 'pixel_6_2', 'pixel_7_7', 'pixel_1_1', 'pixel_1_0', 'pixel_3_5', 'pixel_5_0', 'pixel_2_0']","[-1.211084863981839, -0.0263889906984631, -0.026388990698462983, -1.3348679560162557, -0.18695902517032026, 3.144746873006893, -0.05576317482402748, -0.6039475413893624, -0.05806465198722751, -0.03733266964732845]","[0.11963519625165682, 0.07890651043763607, 0.07624846400630697, 0.05533353662812794, 0.05003380228190358, 0.04024719633393906, 0.039714240830392385, 0.03741905518356241, -0.025407782380324744, 0.024679262466686218]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
188        0.0  -0.337904   0.371806    0.51658   -0.90883  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
188  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
188  -0.026389  -0.301406   0.082436   0.214653   -0.99022  -1.144934   

     pixel_7_6  pixel_7_7  
188  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_4_4', 'pixel_3_7', 'pixel_2_0', 'pixel_7_0', 'pixel_5_0', 'pixel_6_0', 'pixel_2_7', 'pixel_1_0', 'pixel_4_5']","[-1.6083072330269994, -1.725191111671445, -0.0457389353746345, -0.03733266964732845, -0.0263889906984631, -0.05806465198722751, -0.03963009454234691, -0.11565628382525205, -0.05576317482402748, -0.8051263294362112]","[0.09851524528275019, 0.0649794455211609, -0.050185394614585765, 0.04309423745258794, 0.04308144872970983, -0.04090073700230267, 0.03443002979502347, 0.025581291748263405, -0.018550482658955866, 0.013105176658115567]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
189        0.0  -0.337904  -1.091416  -1.814844   0.265198   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
189   4.128671    1.82084  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
189  -0.026389  -0.301406  -1.086578  -1.823606   -0.37387  -1.144934   

     pixel_7_6  pixel_7_7  
189  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_3_7', 'pixel_4_1', 'pixel_5_1', 'pixel_0_2', 'pixel_3_2', 'pixel_5_0', 'pixel_1_5', 'pixel_3_6', 'pixel_2_0']","[-0.026388990698462983, -0.0457389353746345, -0.6762261434446151, -0.5363481180875237, -1.0914159193535042, -1.4610783217942955, -0.05806465198722751, 0.7897879480562421, 3.157434641109965, -0.03733266964732845]","[-0.19753224847244108, -0.1024617736772102, -0.07125531827329264, -0.07042463326931776, 0.0659448457420416, -0.04036981963274474, 0.039841618611399156, -0.038501528318922, 0.03722991524913996, -0.028008314965564485]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
190        0.0  -0.337904  -0.882384  -0.649132   0.969615   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
190   4.431092    0.84923  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
190  -0.026389  -0.301406  -1.086578   0.441126   -1.19567  -1.144934   

     pixel_7_6  pixel_7_7  
190  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_4', 'pixel_7_0', 'pixel_0_7', 'pixel_6_5', 'pixel_3_3', 'pixel_0_5', 'pixel_3_7', 'pixel_2_0', 'pixel_3_0', 'pixel_6_0']","[-1.1956701546573443, -0.0263889906984631, 0.8492296298801164, -1.4595926520598348, -1.1571037419338532, 1.7923738064571664, -0.0457389353746345, -0.03733266964732845, -0.026388990698462983, -0.03963009454234691]","[0.1357062811137739, 0.10806977491297028, 0.08230242960805326, 0.07004470301937415, 0.05230916312934627, 0.04722379199956662, 0.047019984112369025, 0.03181885404914288, 0.019905605861811684, 0.016539191980307233]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
191        0.0  -0.337904   0.789869  -0.882274   0.030392   1.262951   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
191  -0.105227  -0.122381  -0.055763    0.31664  ...  -0.128312  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
191  -0.026389  -0.301406   0.861778   0.441126   0.653379  -0.292374   

     pixel_7_6  pixel_7_7  
191  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_0_6', 'pixel_6_0', 'pixel_7_0', 'pixel_3_7', 'pixel_1_0', 'pixel_2_0', 'pixel_4_4', 'pixel_3_0', 'pixel_2_4']","[-0.940627588446698, -0.10522659552719371, -0.03963009454234691, -0.0263889906984631, -0.0457389353746345, -0.05576317482402748, -0.03733266964732845, -1.725191111671445, -0.026388990698462983, -0.17979225360750595]","[0.16131072962283585, 0.07669738918849538, -0.06614569057772485, 0.059265502277869184, 0.05230759552484907, 0.041558740842404976, 0.03989433572514266, 0.03918546480950162, 0.03692007810626358, 0.026836150368309785]",5
