instance,features,values,scores,target_label
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
211        0.0  -0.337904   0.162774    0.51658  -1.848053  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
211  -0.407648  -0.122381  -0.055763  -0.626063  ...   2.552894    1.91999   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
211  -0.026389  -0.301406   0.277271   0.894073   0.858829   1.071722   

     pixel_7_6  pixel_7_7  
211   2.272221   0.394556  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_4_4', 'pixel_5_0', 'pixel_1_0', 'pixel_3_0', 'pixel_5_2', 'pixel_3_7', 'pixel_2_7', 'pixel_1_7', 'pixel_6_0']","[-0.03733266964732845, -1.725191111671445, -0.05806465198722751, -0.05576317482402748, -0.026388990698462983, -1.061264415226529, -0.0457389353746345, -0.11565628382525205, -0.12605859208882483, -0.03963009454234691]","[-0.24158486062859208, 0.05198453211217285, -0.039772176209420675, -0.03463666922325678, 0.0298310832871047, 0.02469213791365784, 0.02398405199755324, 0.023638868144232987, -0.022720732044516818, 0.013704965934021922]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
212        0.0  -0.337904   0.998901   0.982865   0.265198  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
212  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.902921   5.096151   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
212  -0.026389  -0.301406   0.082436   0.894073   -0.37387   0.389674   

     pixel_7_6  pixel_7_7  
212   2.524028   8.535772  

[1 rows x 64 columns]","['pixel_7_4', 'pixel_2_0', 'pixel_6_0', 'pixel_7_0', 'pixel_3_0', 'pixel_3_7', 'pixel_1_0', 'pixel_3_3', 'pixel_6_7', 'pixel_4_1']","[-0.373870316205782, -0.03733266964732845, -0.03963009454234691, -0.0263889906984631, -0.026388990698462983, -0.0457389353746345, -0.05576317482402748, -1.4968234430593916, 5.096151312428722, -0.6762261434446151]","[0.16548761219310348, 0.11330084397908222, 0.09810090509698069, 0.09679596982396504, 0.08746657910480092, 0.0806245601214571, 0.05592379071237464, 0.049409011030584794, -0.04263908033309786, 0.041820227878126455]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
213        0.0  -0.337904  -1.091416  -2.514271   0.265198   1.262951   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
213  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
213  -0.026389  -0.301406  -1.086578  -2.729499   0.858829    0.04865   

     pixel_7_6  pixel_7_7  
213  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_7', 'pixel_0_7', 'pixel_5_7', 'pixel_5_0', 'pixel_6_0', 'pixel_1_0', 'pixel_3_7', 'pixel_2_0', 'pixel_7_0', 'pixel_3_0']","[-0.12605859208882483, -0.12238102150342442, -0.0961539066298463, -0.05806465198722751, -0.03963009454234691, -0.05576317482402748, -0.0457389353746345, -0.03733266964732845, -0.0263889906984631, -0.026388990698462983]","[-0.02846990915713154, -0.020614334562549196, 0.020332546634643196, 0.01907403306808746, 0.017908252550329726, 0.01764421989321772, 0.017224819988508173, 0.01712195309184373, 0.01101357697966501, 0.007579524368695542]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
214        0.0  -0.337904  -1.091416  -2.047986   0.969615  -0.148843   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
214  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
214  -0.026389  -0.301406  -1.086578  -1.597133   0.653379   -0.80391   

     pixel_7_6  pixel_7_7  
214  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_3_2', 'pixel_3_0', 'pixel_2_5', 'pixel_7_0', 'pixel_7_3', 'pixel_2_7', 'pixel_2_0', 'pixel_5_7', 'pixel_3_7']","[1.0441697871483242, 1.1075952349188443, -0.026388990698462983, -0.940627588446698, -0.0263889906984631, -1.5971328317227196, 19.15368630827761, -0.03733266964732845, -0.0961539066298463, 21.86321110907529]","[0.2322816214515351, 0.08623003476961341, 0.08555770644128285, 0.06501560194409932, 0.043322793024451446, 0.039532745015262306, -0.032972497077404746, 0.03176934964364319, -0.029345860609171798, -0.016974005984005013]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
215        0.0  -0.337904  -1.091416  -2.514271   0.500004   1.439425   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
215   0.499616  -0.122381  -0.055763  -0.626063  ...  -0.334559  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
215  -0.026389  -0.301406  -1.086578  -2.503026    0.24248   1.583258   

     pixel_7_6  pixel_7_7  
215   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_3_7', 'pixel_4_4', 'pixel_3_2', 'pixel_3_3', 'pixel_7_0', 'pixel_5_0', 'pixel_5_7', 'pixel_5_3', 'pixel_5_4', 'pixel_6_0']","[-0.0457389353746345, 0.7897888972611937, -1.4610783217942955, -1.4968234430593916, -0.0263889906984631, -0.05806465198722751, -0.0961539066298463, 1.359136032693482, -0.27227871412194365, -0.03963009454234691]","[-0.11116545510672089, -0.07638943598334812, 0.07564140205381151, -0.07540534930937375, -0.07183107006020671, 0.07157110934559495, 0.07111159282334144, 0.057173329371456715, 0.046029618180537295, 0.039467288575699186]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
216        0.0  -0.337904  -1.091416  -2.747414  -0.674024   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
216   0.802037  -0.122381  -0.055763  -0.626063  ...   1.727908  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
216  -0.026389  -0.301406  -1.086578  -2.729499    0.03703   1.583258   

     pixel_7_6  pixel_7_7  
216   1.013186  -0.186959  

[1 rows x 64 columns]","['pixel_6_0', 'pixel_1_0', 'pixel_5_4', 'pixel_3_7', 'pixel_3_3', 'pixel_4_4', 'pixel_7_0', 'pixel_5_0', 'pixel_2_0', 'pixel_3_2']","[-0.03963009454234691, -0.05576317482402748, 1.163847146293675, -0.0457389353746345, 1.0510743153821458, 0.9574542311900363, -0.0263889906984631, -0.05806465198722751, -0.03733266964732845, 1.1075952349188443]","[-0.09863427018178238, -0.07015161764458433, 0.06674855175862338, 0.05277645304540488, 0.04790310412021189, 0.04742687371174495, 0.03887325883753883, 0.037320917436589406, 0.03213880407590482, -0.03165747499408442]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
217        0.0  -0.337904  -1.091416  -1.348559  -0.674024  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
217  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
217  -0.026389  -0.301406  -0.891742  -0.464767   0.858829   0.560186   

     pixel_7_6  pixel_7_7  
217  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_2_2', 'pixel_7_0', 'pixel_3_2', 'pixel_1_0', 'pixel_3_7', 'pixel_2_7', 'pixel_5_0', 'pixel_4_1', 'pixel_5_6']","[0.5414947636938382, -1.034365839861012, -0.0263889906984631, -0.016199446143154286, -0.05576317482402748, -0.0457389353746345, -0.11565628382525205, -0.05806465198722751, -0.6762261434446151, 0.592925550093962]","[-0.14299978227926674, 0.13820526459340024, 0.11525622559194187, 0.11027651037821229, -0.10279193561188378, 0.09296458164126771, -0.0669861101230793, -0.038779690752478134, -0.03427393016362044, 0.029462934409163085]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
218        0.0  -0.337904  -1.091416  -0.882274   0.734809  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
218  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
218  -0.026389  -0.301406  -0.891742   -0.69124    0.44793   0.389674   

     pixel_7_6  pixel_7_7  
218  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_1_0', 'pixel_3_0', 'pixel_3_7', 'pixel_7_0', 'pixel_4_6', 'pixel_3_4', 'pixel_3_3', 'pixel_3_2', 'pixel_5_7']","[-0.03733266964732845, -0.05576317482402748, -0.026388990698462983, -0.0457389353746345, -0.0263889906984631, -0.834989193608077, 0.9861079709129972, 1.2209341659449149, 0.14434265115141695, -0.0961539066298463]","[-0.17085949059476382, -0.14058159971811135, 0.13123052159952148, -0.1234977137034278, -0.11776700692733445, 0.10293953881496068, 0.07845649022186908, 0.0741506001979196, -0.05678566228450393, 0.051556152092682654]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
219        0.0  -0.337904   0.580838    0.51658   0.030392  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
219  -0.407648  -0.122381  -0.055763   1.259342  ...  -0.128312  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
219  -0.026389  -0.301406   0.277271   0.894073   0.858829   0.219162   

     pixel_7_6  pixel_7_7  
219  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_3_0', 'pixel_2_0', 'pixel_4_1', 'pixel_4_6', 'pixel_4_5', 'pixel_2_4', 'pixel_3_7', 'pixel_7_0', 'pixel_6_0']","[0.7865110403297019, -0.026388990698462983, -0.03733266964732845, -0.6762261434446151, 0.5719989292985912, 1.229100545992071, 0.1421535014504206, -0.0457389353746345, -0.0263889906984631, -0.03963009454234691]","[0.15216241464598873, 0.12679879161934582, 0.10695919677194335, 0.06235090654297182, 0.059443910444810524, 0.052191285650674775, -0.04848884053580819, 0.046790819224231214, -0.04245614613652339, -0.04122924671453713]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
220        0.0  -0.337904   1.207933   0.982865   0.969615   0.204106   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
220  -0.407648  -0.122381  -0.055763   0.002405  ...   0.077935   0.861269   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
220  -0.026389  -0.301406   0.861778   0.894073   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
220   3.531256   5.628195  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_4_6', 'pixel_3_7', 'pixel_2_0', 'pixel_3_2', 'pixel_1_0', 'pixel_4_1', 'pixel_5_0', 'pixel_6_0', 'pixel_2_7']","[-0.0263889906984631, -0.834989193608077, -0.0457389353746345, -0.03733266964732845, -0.9794520299105817, -0.05576317482402748, -0.6762261434446151, -0.05806465198722751, -0.03963009454234691, -0.11565628382525205]","[0.18080339389421074, -0.12862173222922835, 0.1281139417536109, 0.1105723002419674, -0.1036657653834708, -0.10275511333378416, 0.0723437956081329, 0.07132767537328728, 0.06909687481759358, 0.040510434780916336]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
221        0.0  -0.337904  -1.091416  -2.747414   0.265198    0.38058   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
221  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
221  -0.026389  -0.301406  -1.086578  -2.729499   0.653379    0.04865   

     pixel_7_6  pixel_7_7  
221  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_1_0', 'pixel_5_0', 'pixel_2_0', 'pixel_3_2', 'pixel_6_0', 'pixel_3_0', 'pixel_2_7', 'pixel_2_5', 'pixel_7_0']","[2.764565717741263, -0.05576317482402748, 6.360312648447075, -0.03733266964732845, 0.3048847484459882, -0.03963009454234691, -0.026388990698462983, -0.11565628382525205, -0.940627588446698, -0.0263889906984631]","[0.22767196969441544, -0.11360346208430844, 0.09448788260309299, 0.07948270659946553, -0.07161806972411751, 0.049474177896605034, 0.04771564693793999, -0.036360464755404207, 0.028751898159331563, 0.028398340578654455]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
222        0.0  -0.337904   1.207933   0.050295  -2.787275  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
222  -0.407648  -0.122381  -0.055763   0.002405  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
222  -0.026389  -0.301406   0.666942   -0.01182    0.24248  -0.633398   

     pixel_7_6  pixel_7_7  
222  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_3_7', 'pixel_7_0', 'pixel_4_1', 'pixel_4_6', 'pixel_5_0', 'pixel_5_2', 'pixel_3_3', 'pixel_5_7', 'pixel_1_7']","[1.1075952349188443, -0.0457389353746345, -0.0263889906984631, -0.6762261434446151, -0.27219394444540973, -0.05806465198722751, -1.061264415226529, -1.3269635924966223, -0.0961539066298463, -0.12605859208882483]","[0.13113468344538065, 0.10216291800614632, 0.08084261789089768, 0.06848631149425195, 0.061446044070646966, 0.0587091820713004, 0.03917956289583065, -0.0375227235074064, -0.032579486976365965, -0.031620332517090156]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
223        0.0  -0.337904   0.162774   0.749722  -0.204413  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
223  -0.407648  -0.122381  -0.055763   1.259342  ...   0.696674  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
223  -0.026389  -0.301406    -0.1124   0.894073   0.653379   0.389674   

     pixel_7_6  pixel_7_7  
223  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_2_0', 'pixel_7_0', 'pixel_2_2', 'pixel_6_0', 'pixel_5_0', 'pixel_3_3', 'pixel_2_7', 'pixel_3_0', 'pixel_1_7']","[-0.9794520299105817, -0.03733266964732845, -0.0263889906984631, -0.5042087674985317, -0.03963009454234691, -0.05806465198722751, 1.2209341659449149, -0.11565628382525205, -0.026388990698462983, -0.12605859208882483]","[0.11993368200976742, 0.11959595994763556, 0.11611001382359384, -0.10075157317741233, 0.09150583288523395, 0.08370601254866489, -0.057893621858247854, 0.04497266490347111, 0.037234889069470596, 0.03275751675384538]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
224        0.0  -0.337904   0.371806   0.749722  -1.378441  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
224  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
224  -0.026389  -0.301406   0.861778  -0.238293   -2.42837  -1.144934   

     pixel_7_6  pixel_7_7  
224  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_4', 'pixel_2_0', 'pixel_3_7', 'pixel_6_5', 'pixel_6_0', 'pixel_7_0', 'pixel_3_2', 'pixel_2_3', 'pixel_7_5', 'pixel_1_0']","[-2.428369912334688, -0.03733266964732845, -0.0457389353746345, -1.4595926520598348, -0.03963009454234691, -0.0263889906984631, -1.4610783217942955, -0.3449970989393744, -1.1449341114947411, -0.05576317482402748]","[0.15609918951944546, 0.12910013276916538, 0.10265558030347788, 0.07416513393398673, 0.06356904617193443, 0.060286233121263834, -0.051971082452516325, 0.04756527757020976, -0.04713933723840138, 0.033225407957137645]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
225        0.0  -0.337904  -1.091416  -0.649132   0.969615   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
225  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.109168  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
225  -0.026389  -0.301406  -1.086578  -0.917713   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
225   1.264993  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_5_0', 'pixel_2_2', 'pixel_7_0', 'pixel_3_7', 'pixel_3_2', 'pixel_4_1', 'pixel_3_3', 'pixel_2_0', 'pixel_5_7']","[-0.026388990698462983, -0.05806465198722751, 1.0862624495889095, -0.0263889906984631, -0.0457389353746345, 1.1075952349188443, 1.6176350973459703, -0.47766433968277666, -0.03733266964732845, -0.0961539066298463]","[-0.13834432401125382, -0.12940529408559254, -0.12164218713626435, 0.09481362221703389, 0.09380221287421106, -0.08837589495490566, 0.08493432812182697, 0.08016618105022942, 0.0777103457769981, 0.06719590868547008]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
226        0.0  -0.337904  -0.673353   0.982865   0.265198  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
226  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.128312  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
226  -0.026389  -0.301406  -0.307235  -0.238293   0.653379   1.583258   

     pixel_7_6  pixel_7_7  
226   2.020414  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_3_2', 'pixel_3_7', 'pixel_3_3', 'pixel_5_4', 'pixel_6_0', 'pixel_3_0', 'pixel_1_0', 'pixel_5_3', 'pixel_2_4']","[-0.0263889906984631, -1.4610783217942955, -0.0457389353746345, -0.9872438913710841, -0.5914177942143033, -0.03963009454234691, -0.026388990698462983, -0.05576317482402748, 1.359136032693482, 1.4299365216821271]","[-0.13351179150679157, 0.08431303609297285, -0.07728522387946166, -0.07292937641171825, 0.05496145970043922, -0.05301933474009765, 0.05140573980237501, 0.047914249759331645, 0.04225205434408996, 0.031012110036491198]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
227        0.0  -0.337904   0.162774   0.050295   0.265198   0.557054   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
227  -0.407648  -0.122381  -0.055763   1.573576  ...   0.902921  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
227  -0.026389  -0.301406    -0.1124   0.441126    0.03703   1.071722   

     pixel_7_6  pixel_7_7  
227   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_3_0', 'pixel_2_0', 'pixel_7_0', 'pixel_2_2', 'pixel_1_0', 'pixel_5_0', 'pixel_6_0', 'pixel_3_3', 'pixel_3_7']","[-1.4610783217942955, -0.026388990698462983, -0.03733266964732845, -0.0263889906984631, -0.6809277916193586, -0.05576317482402748, -0.05806465198722751, -0.03963009454234691, 0.5414947636938382, -0.0457389353746345]","[0.1945905624059914, 0.11880116322932943, 0.10809834170074646, -0.10574226260931327, -0.10571495230150979, -0.07621902039497137, 0.059885442422609486, 0.05658055499228356, -0.05649994368069816, -0.05520059766025329]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
228        0.0  -0.337904   0.998901   0.982865  -0.439219  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
228  -0.407648  -0.122381  -0.055763   1.259342  ...   0.490428  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
228  -0.026389  -0.301406   0.666942     0.6676   0.653379   0.389674   

     pixel_7_6  pixel_7_7  
228  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_7', 'pixel_3_2', 'pixel_2_0', 'pixel_2_2', 'pixel_3_3', 'pixel_3_0', 'pixel_6_0', 'pixel_5_7', 'pixel_2_7', 'pixel_7_0']","[-0.0457389353746345, -1.4610783217942955, -0.03733266964732845, -1.034365839861012, 0.5414947636938382, -0.026388990698462983, -0.03963009454234691, -0.0961539066298463, -0.11565628382525205, -0.0263889906984631]","[-0.20433839432583073, 0.17852347240148544, 0.13650935474558384, -0.10302838063701054, -0.07552190283589907, 0.07388816851943687, 0.06274208665982134, -0.057777994882786766, 0.03472848983167555, 0.028489697417540535]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
229        0.0  -0.337904  -1.091416   -0.41599   0.030392    0.38058   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
229  -0.105227  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
229  -0.026389  -0.301406  -1.086578   -1.37066    0.03703  -0.121862   

     pixel_7_6  pixel_7_7  
229  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_5_0', 'pixel_6_0', 'pixel_3_3', 'pixel_3_0', 'pixel_2_0', 'pixel_3_7', 'pixel_2_2', 'pixel_1_7', 'pixel_2_5']","[-0.05576317482402748, -0.05806465198722751, -0.03963009454234691, 1.2209341659449149, -0.026388990698462983, -0.03733266964732845, -0.0457389353746345, 0.025948304863948665, -0.12605859208882483, 0.1871165012059045]","[-0.1726857012653983, -0.07933253693261047, 0.047719109294431655, 0.044450075981748334, 0.036730571917694056, -0.03407014321288718, -0.032902414185944986, -0.03238359781466958, -0.029943047989751694, -0.026970000442347423]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
230        0.0  -0.337904  -1.091416   -0.41599   0.734809  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
230  -0.407648  -0.122381  -0.055763  -0.626063  ...   2.140401    1.91999   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
230  -0.026389  -0.301406  -0.891742   -0.69124   0.653379   1.583258   

     pixel_7_6  pixel_7_7  
230   2.272221  -0.186959  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_7_0', 'pixel_2_2', 'pixel_3_0', 'pixel_3_2', 'pixel_5_0', 'pixel_1_0', 'pixel_4_1', 'pixel_2_3', 'pixel_5_2']","[0.3716349131310691, -0.0263889906984631, 0.556105377226429, -0.026388990698462983, 0.9470531376242731, -0.05806465198722751, -0.05576317482402748, -0.6762261434446151, 1.3811896391382057, 1.2322541801422127]","[-0.12299054820939163, -0.11924033607324226, -0.10673269792172585, 0.09741751978301309, -0.09275010328661894, -0.0726155046551734, 0.038608715151645, -0.036969126856668526, 0.02903663187527044, 0.028598372468727287]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
231        0.0  -0.337904   1.625996   0.283438  -2.552469  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
231  -0.407648  -0.122381  -0.055763   1.573576  ...   2.346648   0.861269   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
231  -0.026389   0.732295   1.446284   0.894073   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
231   1.013186  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_4_6', 'pixel_7_0', 'pixel_1_0', 'pixel_3_0', 'pixel_3_7', 'pixel_4_1', 'pixel_2_4', 'pixel_2_7', 'pixel_6_0']","[0.9470531376242731, 2.82317992594926, -0.0263889906984631, -0.05576317482402748, -0.026388990698462983, -0.0457389353746345, -0.6762261434446151, 1.2689636441531635, -0.11565628382525205, -0.03963009454234691]","[0.15197983355410477, 0.14489335757704525, 0.11273544590362439, -0.110043012707101, 0.10262892631355142, 0.09000599541460112, 0.08333908229547136, 0.07389445773234529, -0.07332875903935539, -0.07132172340880924]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
232        0.0  -0.337904   1.207933   0.982865   0.969615   0.733529   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
232  -0.407648  -0.122381   11.39162   3.773215  ...   1.934154  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
232  -0.026389  -0.301406   1.056613   0.894073   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
232   0.509572  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_1_0', 'pixel_2_2', 'pixel_5_0', 'pixel_2_0', 'pixel_3_7', 'pixel_3_3', 'pixel_5_4', 'pixel_3_0', 'pixel_1_7']","[-1.4610783217942955, 11.391619999765611, -1.211084863981839, -0.05806465198722751, 26.786190471958157, -0.0457389353746345, -0.47766433968277666, -1.2296959543990227, -0.026388990698462983, -0.12605859208882483]","[0.2156745774449581, 0.16121136994621799, -0.10533804925331297, 0.09546486952987411, 0.07052206835732099, -0.06835626544356731, 0.05651524898577982, -0.04693029837045111, 0.037066047097630894, 0.031310739887998394]",3
