instance,features,values,scores,target_label
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
208        0.0  -0.337904  -1.091416   0.982865  -0.204413  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
208  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
208  -0.026389  -0.301406  -0.891742  -0.238293   0.858829   1.071722   

     pixel_7_6  pixel_7_7  
208  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_4_4', 'pixel_3_0', 'pixel_3_7', 'pixel_2_0', 'pixel_7_0', 'pixel_4_3', 'pixel_2_4', 'pixel_3_3', 'pixel_5_7']","[-1.6083072330269994, -1.725191111671445, -0.026388990698462983, -0.0457389353746345, -0.03733266964732845, -0.0263889906984631, -1.4539201791413852, -0.9846566412523224, -1.3269635924966223, -0.0961539066298463]","[0.12162742624212931, 0.11890561752198463, 0.07499855747405622, -0.0589836809073219, 0.05666376979264324, 0.05505786073781424, 0.05158322532930446, 0.05007718645292108, 0.03513235641216526, 0.03291731508960581]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
209        0.0  -0.337904  -0.046258   0.283438   0.500004  -0.148843   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
209  -0.407648  -0.122381  -0.055763   0.002405  ...  -0.334559  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
209  -0.026389  -0.301406    -0.1124     0.6676   0.858829    0.04865   

     pixel_7_6  pixel_7_7  
209  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_5_4', 'pixel_7_0', 'pixel_6_7', 'pixel_5_0', 'pixel_3_0', 'pixel_4_4', 'pixel_7_7', 'pixel_7_1', 'pixel_3_3']","[1.314860590858507, -1.2296959543990227, -0.0263889906984631, -0.19745099779252528, -0.05806465198722751, -0.026388990698462983, -1.725191111671445, -0.18695902517032026, -0.30140624683046907, 0.5414947636938382]","[0.07314594052412371, 0.05614184148611888, -0.05166120250569042, -0.048105655211581, 0.04158840666835243, 0.04085879508405199, 0.0387940545783349, -0.03491509404334191, 0.03254818123455494, 0.029280292235583816]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
210        0.0    0.74354   0.371806    0.51658   0.969615   1.086477   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
210  -0.105227  -0.122381  -0.055763   1.573576  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
210  -0.026389  -0.301406   0.082436   0.894073   0.653379  -0.633398   

     pixel_7_6  pixel_7_7  
210  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_4', 'pixel_0_6', 'pixel_3_0', 'pixel_1_7', 'pixel_0_5', 'pixel_3_2', 'pixel_7_3', 'pixel_1_3', 'pixel_1_0', 'pixel_7_0']","[-0.9846566412523224, -0.10522659552719371, -0.026388990698462983, -0.12605859208882483, 1.0864769486623194, 1.1075952349188443, 0.8940728788595803, -0.7718195220142458, -0.05576317482402748, -0.0263889906984631]","[0.08012966101745152, 0.0779610612072992, 0.07088911330713592, -0.054759997427575036, 0.04649913347382951, 0.04184590433653606, 0.03622554941937488, -0.0349927312641202, -0.030427654277037783, 0.028076302716008552]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
211        0.0  -0.337904   0.162774    0.51658  -1.848053  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
211  -0.407648  -0.122381  -0.055763  -0.626063  ...   2.552894    1.91999   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
211  -0.026389  -0.301406   0.277271   0.894073   0.858829   1.071722   

     pixel_7_6  pixel_7_7  
211   2.272221   0.394556  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_6_0', 'pixel_6_7', 'pixel_3_7', 'pixel_5_4', 'pixel_4_4', 'pixel_0_4', 'pixel_2_5', 'pixel_2_7', 'pixel_2_0']","[-0.0263889906984631, -0.03963009454234691, 1.9199899262959736, -0.0457389353746345, -1.2296959543990227, -1.725191111671445, -1.8480525379123336, -0.940627588446698, -0.11565628382525205, -0.03733266964732845]","[-0.17477002418873294, -0.0722141775678329, 0.05319466481264718, 0.05274530070547399, 0.04748469343616749, 0.04181895724365406, -0.04181452647508482, -0.04052474124871557, 0.03746876822386259, 0.027709899346920263]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
212        0.0  -0.337904   0.998901   0.982865   0.265198  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
212  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.902921   5.096151   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
212  -0.026389  -0.301406   0.082436   0.894073   -0.37387   0.389674   

     pixel_7_6  pixel_7_7  
212   2.524028   8.535772  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_3_2', 'pixel_6_3', 'pixel_6_4', 'pixel_7_7', 'pixel_5_7', 'pixel_7_6', 'pixel_3_0', 'pixel_6_5', 'pixel_3_7']","[-1.4968234430593916, -1.4610783217942955, 1.0321441044244517, 1.2277178471022394, 8.535772116704688, -0.0961539066298463, 2.524027925692319, -0.026388990698462983, 0.6974084026929357, -0.0457389353746345]","[0.12716476125905354, 0.1217225301021896, 0.11544523972273939, 0.06367575493190594, 0.06285241324696203, -0.06117968681994468, 0.05401482778751576, 0.05069471156328504, 0.04883256103791318, 0.02981918900605979]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
213        0.0  -0.337904  -1.091416  -2.514271   0.265198   1.262951   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
213  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
213  -0.026389  -0.301406  -1.086578  -2.729499   0.858829    0.04865   

     pixel_7_6  pixel_7_7  
213  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_1_0', 'pixel_3_3', 'pixel_6_3', 'pixel_7_0', 'pixel_4_3', 'pixel_3_0', 'pixel_1_5', 'pixel_7_2', 'pixel_4_6']","[-0.03733266964732845, -0.05576317482402748, -1.4968234430593916, -1.8271112831695662, -0.0263889906984631, -1.4539201791413852, -0.026388990698462983, 1.2861833182370934, -1.0865775953786443, -0.834989193608077]","[-0.24753781642442957, -0.23069194443078062, -0.16082041779536596, 0.15525557467904189, 0.14438928082821645, -0.13392701444071528, 0.13275034467864955, 0.11299714224686097, 0.08007249015992295, 0.07428819185682885]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
214        0.0  -0.337904  -1.091416  -2.047986   0.969615  -0.148843   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
214  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
214  -0.026389  -0.301406  -1.086578  -1.597133   0.653379   -0.80391   

     pixel_7_6  pixel_7_7  
214  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_0_3', 'pixel_2_7', 'pixel_3_6', 'pixel_4_6', 'pixel_1_5', 'pixel_3_7', 'pixel_7_3', 'pixel_3_2', 'pixel_6_0']","[-0.026388990698462983, -2.0479864998670156, 19.15368630827761, 3.4283627822262854, 1.6975894276239256, -1.3612586560607807, 21.86321110907529, -1.5971328317227196, 1.1075952349188443, -0.03963009454234691]","[-0.15003119660770772, 0.12693293011319529, 0.12476542880507262, 0.08881282375801901, 0.08802011065490384, 0.08539321703593483, 0.0809177818393935, 0.06550407346949422, 0.061795537669228476, -0.05768474442094066]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
215        0.0  -0.337904  -1.091416  -2.514271   0.500004   1.439425   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
215   0.499616  -0.122381  -0.055763  -0.626063  ...  -0.334559  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
215  -0.026389  -0.301406  -1.086578  -2.503026    0.24248   1.583258   

     pixel_7_6  pixel_7_7  
215   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_3_2', 'pixel_5_5', 'pixel_7_0', 'pixel_5_0', 'pixel_7_6', 'pixel_5_3', 'pixel_6_0', 'pixel_3_7', 'pixel_2_0']","[-1.4968234430593916, -1.4610783217942955, -1.4582977690537675, -0.0263889906984631, -0.05806465198722751, 0.7613788765018833, 1.359136032693482, -0.03963009454234691, -0.0457389353746345, -0.03733266964732845]","[0.12581190182838897, 0.12221179713673495, 0.10992993205488782, -0.10261701601583963, -0.0903373060760929, 0.06705235750144009, 0.06583123801973065, 0.0656203561585106, -0.04007760967595459, 0.02755414139230152]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
216        0.0  -0.337904  -1.091416  -2.747414  -0.674024   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
216   0.802037  -0.122381  -0.055763  -0.626063  ...   1.727908  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
216  -0.026389  -0.301406  -1.086578  -2.729499    0.03703   1.583258   

     pixel_7_6  pixel_7_7  
216   1.013186  -0.186959  

[1 rows x 64 columns]","['pixel_2_3', 'pixel_0_4', 'pixel_1_2', 'pixel_7_7', 'pixel_2_4', 'pixel_0_5', 'pixel_3_4', 'pixel_6_7', 'pixel_5_0', 'pixel_3_0']","[1.5538083129459637, -0.6740244667452144, -1.9069483115288126, -0.18695902517032026, 1.4299365216821271, 1.7923738064571664, 0.9861079709129972, -0.19745099779252528, -0.05806465198722751, -0.026388990698462983]","[0.1579467069246084, 0.11871224165259728, 0.09835608272425829, -0.09287023641880209, 0.08797158540864114, 0.07945415447337488, 0.053055859937575445, -0.05039628750402396, -0.044555646370573104, 0.03144758699836918]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
217        0.0  -0.337904  -1.091416  -1.348559  -0.674024  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
217  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
217  -0.026389  -0.301406  -0.891742  -0.464767   0.858829   0.560186   

     pixel_7_6  pixel_7_7  
217  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_6_2', 'pixel_0_2', 'pixel_2_0', 'pixel_6_5', 'pixel_1_2', 'pixel_3_7', 'pixel_6_1', 'pixel_7_3', 'pixel_6_3']","[-0.0961539066298463, 1.1320504289860436, -1.0914159193535042, -0.03733266964732845, 1.195177876866652, -1.54040407347813, -0.0457389353746345, -0.40398151051655556, -0.464766599639856, 1.0321441044244517]","[-0.06199014585840719, 0.0339059343728218, 0.025025037324952575, 0.023892067612904282, 0.023208654382544602, 0.022809395706192323, -0.022035875348925083, 0.01986386655774045, 0.0186922374833899, 0.01684121241722645]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
218        0.0  -0.337904  -1.091416  -0.882274   0.734809  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
218  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
218  -0.026389  -0.301406  -0.891742   -0.69124    0.44793   0.389674   

     pixel_7_6  pixel_7_7  
218  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_7_0', 'pixel_4_3', 'pixel_6_4', 'pixel_1_0', 'pixel_7_2', 'pixel_2_0', 'pixel_0_6', 'pixel_4_6', 'pixel_6_7']","[1.2209341659449149, -0.0263889906984631, 0.4703564014951984, -1.4286843520806876, -0.05576317482402748, -0.8917420570009164, -0.03733266964732845, -0.4076478310723484, -0.834989193608077, -0.19745099779252528]","[0.1541623406678951, 0.12560749326658896, 0.12011392853699503, 0.11249049487888622, -0.09094417633195603, 0.08228855333514878, -0.08102965643512267, 0.07702831350672161, 0.06311663928098898, 0.0613129059571949]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
219        0.0  -0.337904   0.580838    0.51658   0.030392  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
219  -0.407648  -0.122381  -0.055763   1.259342  ...  -0.128312  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
219  -0.026389  -0.301406   0.277271   0.894073   0.858829   0.219162   

     pixel_7_6  pixel_7_7  
219  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_4', 'pixel_7_0', 'pixel_5_0', 'pixel_6_7', 'pixel_6_0', 'pixel_3_5', 'pixel_3_7', 'pixel_6_3', 'pixel_1_0', 'pixel_6_5']","[-1.2296959543990227, -0.0263889906984631, -0.05806465198722751, -0.19745099779252528, -0.03963009454234691, 1.4534351934423573, -0.0457389353746345, -1.8271112831695662, -0.05576317482402748, 1.195177876866652]","[0.05451749380465682, 0.0532265459486532, -0.04955445028380182, -0.04751524569040274, -0.04582317710627712, 0.03767368425427107, 0.036152914457062126, 0.032983466778582465, 0.02967796356758203, -0.028726747574475745]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
220        0.0  -0.337904   1.207933   0.982865   0.969615   0.204106   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
220  -0.407648  -0.122381  -0.055763   0.002405  ...   0.077935   0.861269   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
220  -0.026389  -0.301406   0.861778   0.894073   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
220   3.531256   5.628195  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_5_7', 'pixel_3_7', 'pixel_7_0', 'pixel_5_4', 'pixel_5_3', 'pixel_7_5', 'pixel_7_6', 'pixel_2_0', 'pixel_1_0']","[-0.9872438913710841, -0.0961539066298463, -0.0457389353746345, -0.0263889906984631, 1.3234166863398549, -0.9663265157037242, 1.5832579386127403, 3.531255953801139, -0.03733266964732845, -0.05576317482402748]","[0.12525182340464855, -0.10683631406547413, 0.10471708408900189, -0.09544988748941763, -0.07091901591834414, -0.06478758586209454, 0.061110119621843276, 0.05422444417936256, 0.0493979682418604, 0.0387766802414712]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
221        0.0  -0.337904  -1.091416  -2.747414   0.265198    0.38058   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
221  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
221  -0.026389  -0.301406  -1.086578  -2.729499   0.653379    0.04865   

     pixel_7_6  pixel_7_7  
221  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_7', 'pixel_0_3', 'pixel_5_1', 'pixel_4_6', 'pixel_3_6', 'pixel_1_3', 'pixel_3_7', 'pixel_1_4', 'pixel_5_3', 'pixel_5_4']","[-0.11565628382525205, -2.747413720094117, 4.461915472650294, 1.9789870522052593, 3.4283627822262854, -1.7828538457466718, -0.0457389353746345, 1.1708539528112176, 1.359136032693482, 1.3234166863398549]","[-0.13215547578863604, 0.13181855176488452, 0.1044916529794977, 0.08783266769113111, 0.08260611809288913, 0.08014696644287027, -0.07958360269559576, -0.07515831407730604, 0.06990945131280596, 0.06839280789315877]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
222        0.0  -0.337904   1.207933   0.050295  -2.787275  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
222  -0.407648  -0.122381  -0.055763   0.002405  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
222  -0.026389  -0.301406   0.666942   -0.01182    0.24248  -0.633398   

     pixel_7_6  pixel_7_7  
222  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_3', 'pixel_5_4', 'pixel_3_3', 'pixel_2_0', 'pixel_3_2', 'pixel_0_4', 'pixel_3_5', 'pixel_7_1', 'pixel_3_0', 'pixel_5_0']","[-0.6562648425840967, -1.2296959543990227, -1.3269635924966223, -0.03733266964732845, 1.1075952349188443, -2.787274994846029, 1.2819866322063806, -0.30140624683046907, -0.026388990698462983, -0.05806465198722751]","[0.08395316477611504, 0.05467732758777835, -0.04053975280679639, 0.03549835983200969, 0.03484936208874131, -0.03202747839332352, 0.031883130077203795, 0.029827718683385705, 0.022959489543873002, 0.016619115463858407]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
223        0.0  -0.337904   0.162774   0.749722  -0.204413  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
223  -0.407648  -0.122381  -0.055763   1.259342  ...   0.696674  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
223  -0.026389  -0.301406    -0.1124   0.894073   0.653379   0.389674   

     pixel_7_6  pixel_7_7  
223  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_7_0', 'pixel_5_0', 'pixel_5_5', 'pixel_2_3', 'pixel_6_0', 'pixel_3_4', 'pixel_5_7', 'pixel_3_7', 'pixel_2_0']","[-0.026388990698462983, -0.0263889906984631, -0.05806465198722751, 1.368783369739169, 1.0359522915226895, -0.03963009454234691, 0.8239570206667475, -0.0961539066298463, -0.0457389353746345, -0.03733266964732845]","[-0.337985693521599, -0.09618476723627677, -0.06890932466409881, 0.06118370202226472, -0.050689344759476, 0.044680724454074956, 0.03857665130018972, 0.035869886090939856, 0.034820925561077146, -0.028195848347039126]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
224        0.0  -0.337904   0.371806   0.749722  -1.378441  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
224  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
224  -0.026389  -0.301406   0.861778  -0.238293   -2.42837  -1.144934   

     pixel_7_6  pixel_7_7  
224  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_6_5', 'pixel_3_7', 'pixel_7_4', 'pixel_3_0', 'pixel_2_2', 'pixel_0_7', 'pixel_6_4', 'pixel_1_0', 'pixel_2_0']","[-0.0263889906984631, -1.4595926520598348, -0.0457389353746345, -2.428369912334688, -0.026388990698462983, -1.7412419363443192, -0.12238102150342442, -1.6184273663080395, -0.05576317482402748, -0.03733266964732845]","[-0.15688064895553558, 0.10724251071206331, 0.08505909604728717, 0.08450038630891953, 0.07638044746697514, 0.07162807284730732, -0.07100186116965183, 0.06313930558168067, 0.04821289274031933, 0.039510256541846416]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
225        0.0  -0.337904  -1.091416  -0.649132   0.969615   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
225  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.109168  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
225  -0.026389  -0.301406  -1.086578  -0.917713   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
225   1.264993  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_5_0', 'pixel_3_0', 'pixel_5_2', 'pixel_2_4', 'pixel_4_2', 'pixel_4_1', 'pixel_2_0', 'pixel_5_5', 'pixel_3_7']","[-0.0961539066298463, -0.05806465198722751, -0.026388990698462983, 1.3851554198334621, -1.1456295187812857, 1.3273404903770434, 1.6176350973459703, -0.03733266964732845, 1.368783369739169, -0.0457389353746345]","[-0.08952820495837895, -0.06429828919463162, 0.03656702089714117, 0.032605341744014756, 0.02917985450674873, 0.02741115451028784, 0.026324979507074738, 0.026161509660994314, 0.0227451365961223, 0.01043115366598898]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
226        0.0  -0.337904  -0.673353   0.982865   0.265198  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
226  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.128312  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
226  -0.026389  -0.301406  -0.307235  -0.238293   0.653379   1.583258   

     pixel_7_6  pixel_7_7  
226   2.020414  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_7_0', 'pixel_3_3', 'pixel_3_7', 'pixel_3_2', 'pixel_5_7', 'pixel_6_3', 'pixel_5_5', 'pixel_4_5', 'pixel_5_0']","[-0.026388990698462983, -0.0263889906984631, -0.9872438913710841, -0.0457389353746345, -1.4610783217942955, -0.0961539066298463, 1.2227611302640529, -1.4582977690537675, -1.4832019545789719, -0.05806465198722751]","[-0.24952190426511214, -0.13161577087052836, 0.1257021195623807, -0.11693422075377313, 0.11417672343700652, -0.11293124778111997, 0.10630504891283246, 0.1024590026178485, 0.06994846934716918, -0.04528721866972339]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
227        0.0  -0.337904   0.162774   0.050295   0.265198   0.557054   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
227  -0.407648  -0.122381  -0.055763   1.573576  ...   0.902921  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
227  -0.026389  -0.301406    -0.1124   0.441126    0.03703   1.071722   

     pixel_7_6  pixel_7_7  
227   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_5_0', 'pixel_6_0', 'pixel_6_6', 'pixel_3_4', 'pixel_2_5', 'pixel_2_0', 'pixel_6_3', 'pixel_3_7', 'pixel_3_0']","[-1.4610783217942955, -0.05806465198722751, -0.03963009454234691, 0.9029211025797651, 0.6618060704204977, -0.2962023943594966, -0.03733266964732845, -1.636494257329965, -0.0457389353746345, -0.026388990698462983]","[0.09000526325007213, 0.06998841669221453, 0.056297080038102555, 0.051729567055256095, 0.04122957355089382, 0.04003078124513374, 0.036756307319125665, 0.0314536748946418, 0.03132180166737113, 0.020324002288956103]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
228        0.0  -0.337904   0.998901   0.982865  -0.439219  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
228  -0.407648  -0.122381  -0.055763   1.259342  ...   0.490428  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
228  -0.026389  -0.301406   0.666942     0.6676   0.653379   0.389674   

     pixel_7_6  pixel_7_7  
228  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_2_2', 'pixel_1_0', 'pixel_3_2', 'pixel_3_5', 'pixel_2_0', 'pixel_0_4', 'pixel_5_6', 'pixel_3_4', 'pixel_7_0']","[-0.026388990698462983, -1.034365839861012, -0.05576317482402748, -1.4610783217942955, -1.1182932250972921, -0.03733266964732845, -0.4392188525117906, 1.055359208430474, 0.6618060704204977, -0.0263889906984631]","[0.09743102254862869, 0.08349911259177861, 0.07974390694499879, 0.07502261551894597, 0.06940086040556044, 0.060078218026170756, -0.053445971079450906, 0.045486728087434945, 0.03837464148381039, 0.019310244013719342]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
229        0.0  -0.337904  -1.091416   -0.41599   0.030392    0.38058   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
229  -0.105227  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
229  -0.026389  -0.301406  -1.086578   -1.37066    0.03703  -0.121862   

     pixel_7_6  pixel_7_7  
229  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_3', 'pixel_2_0', 'pixel_2_4', 'pixel_1_2', 'pixel_1_0', 'pixel_7_7', 'pixel_5_7', 'pixel_7_0', 'pixel_6_0', 'pixel_3_0']","[1.5538083129459637, -0.03733266964732845, 1.4299365216821271, -0.990587716402106, -0.05576317482402748, -0.18695902517032026, -0.0961539066298463, -0.0263889906984631, -0.03963009454234691, -0.026388990698462983]","[0.14169737919122266, 0.11739818794685006, 0.10764081428518237, 0.10443095985169283, -0.06815855434307774, -0.06629350903869342, 0.057259692190501595, 0.0521253988480485, 0.037124060487032554, 0.000867938821480026]",1
