instance,features,values,scores,target_label
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
204        0.0        0.0     0.0625      0.625        0.0        0.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
204        0.0        0.0        0.0        0.0  ...     0.9375   0.153846   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
204        0.0        0.0      0.125       0.75        1.0       0.75   

     pixel_7_6  pixel_7_7  
204      0.375        0.0  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_5_7', 'pixel_5_6', 'pixel_2_4', 'pixel_1_5', 'pixel_6_6', 'pixel_7_0', 'pixel_7_6', 'pixel_1_6', 'pixel_1_0']","[0.0, 0.0, 0.75, 0.0, 0.0, 0.9375, 0.0, 0.375, 0.0, 0.0]","[0.050943193305934394, -0.02670924829058811, 0.02663765665225112, 0.02657213095718852, 0.0264920756335408, 0.025831228845121554, 0.02356058322603199, 0.018695728939419714, 0.017351231685475223, -0.015906512757401795]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
205        0.0        0.0        0.0     0.3125      0.875        0.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
205        0.0        0.0        0.0        0.0  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
205        0.0        0.0        0.0     0.4375      0.625        0.0   

     pixel_7_6  pixel_7_7  
205        0.0        0.0  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_2_7', 'pixel_6_6', 'pixel_4_6', 'pixel_0_2', 'pixel_3_6', 'pixel_1_5', 'pixel_2_0', 'pixel_1_0', 'pixel_7_0']","[0.5714285714285714, 0.0, 0.0, 0.6428571428571428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.057167698781929094, -0.055601133300785206, 0.04135931738604889, 0.038716467960187434, 0.035055439572334375, -0.03343229687353352, 0.03188227043688683, 0.02858440697831309, 0.027200793688018983, -0.011127976580201766]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
206        0.0      0.375       0.75     0.9375        1.0        1.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
206     0.1875        0.0        0.0      0.375  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
206        0.0   0.333333        1.0        1.0     0.9375      0.375   

     pixel_7_6  pixel_7_7  
206        0.0        0.0  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_7_0', 'pixel_4_2', 'pixel_5_3', 'pixel_2_2', 'pixel_3_6', 'pixel_3_7', 'pixel_5_2', 'pixel_2_0', 'pixel_3_0']","[0.0, 0.0, 0.0, 0.0, 0.1875, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.08213868612894097, 0.06065503281257074, 0.05948486390739261, 0.052809885278208325, 0.04793951309689949, 0.04191318621909241, 0.040356940808962086, 0.03626060489819317, 0.026930059559390387, -0.022387981798458193]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
207        0.0        0.0     0.1875      0.625     0.9375      0.375   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
207        0.0        0.0        0.0       0.25  ...     0.4375        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
207        0.0        0.0      0.375        0.5        1.0     0.9375   

     pixel_7_6  pixel_7_7  
207     0.3125        0.0  

[1 rows x 64 columns]","['pixel_4_2', 'pixel_5_3', 'pixel_5_2', 'pixel_3_6', 'pixel_1_1', 'pixel_4_1', 'pixel_2_3', 'pixel_2_2', 'pixel_3_0', 'pixel_3_7']","[0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.875, 0.0, 0.0]","[0.057248210434748904, 0.0512374150529525, 0.03495034839217784, 0.03400696141481957, 0.026961420658094856, 0.025789884689325197, 0.024560984932112524, -0.022654056472843718, 0.019226852684258645, -0.009866290033835415]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
208        0.0        0.0        0.0        1.0     0.6875     0.0625   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
208        0.0        0.0        0.0        0.0  ...       0.25        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
208        0.0        0.0     0.0625     0.6875        1.0     0.8125   

     pixel_7_6  pixel_7_7  
208     0.0625        0.0  

[1 rows x 64 columns]","['pixel_4_4', 'pixel_3_4', 'pixel_4_3', 'pixel_3_6', 'pixel_4_6', 'pixel_5_2', 'pixel_3_7', 'pixel_5_4', 'pixel_5_1', 'pixel_3_0']","[0.0, 0.0, 0.0, 0.4666666666666667, 0.6428571428571428, 1.0, 0.0, 0.0, 0.1875, 0.0]","[0.05575709222586858, 0.052923744239902835, 0.024738797093081136, 0.018618110658233305, 0.017784027535093633, 0.015263581800491838, -0.015184482736756247, 0.014619090011076499, 0.012677059201037226, 0.008151029931454362]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
209        0.0        0.0     0.3125     0.8125      0.875     0.3125   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
209        0.0        0.0        0.0      0.125  ...      0.125        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
209        0.0        0.0     0.3125     0.9375        1.0     0.4375   

     pixel_7_6  pixel_7_7  
209        0.0        0.0  

[1 rows x 64 columns]","['pixel_5_3', 'pixel_5_2', 'pixel_3_6', 'pixel_4_6', 'pixel_1_0', 'pixel_5_4', 'pixel_2_7', 'pixel_4_4', 'pixel_2_6', 'pixel_2_0']","[0.0, 0.0, 0.5333333333333333, 0.5714285714285714, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0]","[0.12048588374538721, 0.11418650369900557, 0.11028753993599677, 0.09744115530568959, 0.08924257594791196, 0.07280149859128841, -0.05736910125564353, 0.05522672743288198, 0.04908185227145903, -0.024734974059367826]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
210        0.0      0.125     0.4375      0.875        1.0       0.75   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
210     0.0625        0.0        0.0     0.4375  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
210        0.0        0.0      0.375        1.0     0.9375     0.1875   

     pixel_7_6  pixel_7_7  
210        0.0        0.0  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_5_2', 'pixel_2_4', 'pixel_5_7', 'pixel_0_6', 'pixel_3_7', 'pixel_2_6', 'pixel_3_1', 'pixel_0_5', 'pixel_3_0']","[0.0, 0.0, 0.0625, 0.0, 0.0625, 0.0, 0.0, 0.8, 0.75, 0.0]","[0.1429714968191151, 0.0636230534211136, 0.062368440005430514, 0.05859463097636766, 0.05635680919636621, -0.0526158197604273, 0.051145236475802026, 0.04956317689940336, 0.043911491402782755, 0.03466155635880462]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
211        0.0        0.0      0.375      0.875       0.25        0.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
211        0.0        0.0        0.0        0.0  ...        1.0   0.153846   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
211        0.0        0.0     0.4375        1.0        1.0     0.8125   

     pixel_7_6  pixel_7_7  
211     0.6875     0.0625  

[1 rows x 64 columns]","['pixel_5_3', 'pixel_5_2', 'pixel_3_6', 'pixel_5_4', 'pixel_5_6', 'pixel_6_6', 'pixel_5_7', 'pixel_4_4', 'pixel_4_3', 'pixel_1_7']","[0.0, 0.0, 0.0, 0.0, 0.6875, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.12960805855183144, 0.12463319460396992, -0.07185921839620538, 0.06738182016453742, 0.05977689953032569, 0.05616963474065156, -0.050821368534584445, 0.049636594124967515, 0.043179479490068, -0.03691351606634638]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
212        0.0        0.0      0.625        1.0     0.8125     0.1875   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
212        0.0        0.0        0.0        0.0  ...        0.5   0.384615   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
212        0.0        0.0      0.375        1.0      0.625     0.5625   

     pixel_7_6  pixel_7_7  
212       0.75     0.9375  

[1 rows x 64 columns]","['pixel_7_7', 'pixel_1_0', 'pixel_3_7', 'pixel_3_2', 'pixel_7_6', 'pixel_4_2', 'pixel_3_0', 'pixel_6_6', 'pixel_7_0', 'pixel_2_0']","[0.9375, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 0.5, 0.0, 0.0]","[0.046012268053254236, -0.03998034724283437, -0.03929802974486129, 0.037277810775774495, 0.03445328096592849, 0.029092037137304013, 0.027553821630076965, 0.027021091773741877, 0.015617430316357952, 0.014190816986395821]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
213        0.0        0.0        0.0     0.0625     0.8125     0.8125   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
213        0.0        0.0        0.0        0.0  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
213        0.0        0.0        0.0        0.0        1.0     0.4375   

     pixel_7_6  pixel_7_7  
213        0.0        0.0  

[1 rows x 64 columns]","['pixel_5_3', 'pixel_5_2', 'pixel_3_6', 'pixel_4_6', 'pixel_6_0', 'pixel_2_0', 'pixel_3_0', 'pixel_5_7', 'pixel_5_6', 'pixel_4_1']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.12731491494160668, 0.12171868082883743, -0.07957582807609993, -0.07514021109575357, -0.06421942275477284, 0.05707423463189337, 0.05538996054952478, -0.04966308478890396, -0.0425159461392358, 0.040597746792686434]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
214        0.0        0.0        0.0     0.1875        1.0     0.3125   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
214        0.0        0.0        0.0        0.0  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
214        0.0        0.0        0.0     0.3125     0.9375      0.125   

     pixel_7_6  pixel_7_7  
214        0.0        0.0  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_3_7', 'pixel_2_7', 'pixel_7_0', 'pixel_3_6', 'pixel_4_1', 'pixel_6_6', 'pixel_4_6', 'pixel_0_2', 'pixel_6_0']","[0.0, 1.0, 1.3333333333333333, 0.0, 1.0, 0.42857142857142855, 0.0, 0.6428571428571428, 0.0, 0.0]","[-0.16867461900473502, 0.12317348137174519, 0.06364879894259778, -0.05734131950492063, 0.0546116052893814, 0.05188896368432824, 0.04072655791436569, 0.03905435384052398, 0.03557521036387232, -0.03554283398566733]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
215        0.0        0.0        0.0     0.0625      0.875      0.875   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
215     0.1875        0.0        0.0        0.0  ...      0.125        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
215        0.0        0.0        0.0     0.0625     0.8125        1.0   

     pixel_7_6  pixel_7_7  
215     0.3125        0.0  

[1 rows x 64 columns]","['pixel_7_7', 'pixel_1_2', 'pixel_3_0', 'pixel_1_1', 'pixel_6_7', 'pixel_5_6', 'pixel_7_0', 'pixel_5_3', 'pixel_2_4', 'pixel_1_0']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[-0.11515908881650239, 0.06953262618227234, 0.06866228344986174, 0.06760041581199326, -0.06599645052305457, 0.06217203280697525, 0.058252154286421505, 0.057478357055263274, -0.050631037449170184, 0.0318307283523326]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
216        0.0        0.0        0.0        0.0     0.5625        1.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
216       0.25        0.0        0.0        0.0  ...       0.75        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
216        0.0        0.0        0.0        0.0       0.75        1.0   

     pixel_7_6  pixel_7_7  
216      0.375        0.0  

[1 rows x 64 columns]","['pixel_7_7', 'pixel_1_2', 'pixel_2_4', 'pixel_1_1', 'pixel_5_6', 'pixel_2_3', 'pixel_5_3', 'pixel_7_6', 'pixel_6_7', 'pixel_5_4']","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.375, 0.0, 0.9375]","[-0.12335764280349787, 0.07740224197405805, 0.07081220942265552, 0.06696156994272073, 0.0653852756160206, 0.0648552611109025, -0.059165336063490094, 0.05483179486235702, -0.049809796999324876, 0.047599748760698384]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
217        0.0        0.0        0.0      0.375     0.5625        0.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
217        0.0        0.0        0.0        0.0  ...       0.25        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
217        0.0        0.0     0.0625      0.625        1.0      0.625   

     pixel_7_6  pixel_7_7  
217        0.0        0.0  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_1_5', 'pixel_5_7', 'pixel_6_0', 'pixel_7_0', 'pixel_2_0', 'pixel_1_0', 'pixel_2_6', 'pixel_7_6', 'pixel_3_0']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.04866104267396424, 0.04070645720570949, -0.028631341282310572, 0.026733216297299602, 0.025326077037019223, 0.023299705965316084, 0.01840218473967596, 0.017996957710426875, -0.01630209269156349, 0.004732774030131262]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
218        0.0        0.0        0.0        0.5     0.9375       0.25   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
218        0.0        0.0        0.0        0.0  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
218        0.0        0.0     0.0625     0.5625      0.875     0.5625   

     pixel_7_6  pixel_7_7  
218        0.0        0.0  

[1 rows x 64 columns]","['pixel_4_6', 'pixel_3_0', 'pixel_5_2', 'pixel_7_0', 'pixel_5_3', 'pixel_1_0', 'pixel_7_7', 'pixel_2_0', 'pixel_6_7', 'pixel_4_3']","[0.0, 0.0, 0.8125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75]","[0.15548654027824974, -0.13092526807405253, 0.0821517576477456, 0.080560712520702, -0.07757620909155567, -0.07508283735594284, 0.07474231009746493, -0.06722217199812255, 0.06588402784666032, 0.05449582991385029]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
219        0.0        0.0        0.5      0.875       0.75     0.1875   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
219        0.0        0.0        0.0      0.375  ...     0.1875        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
219        0.0        0.0     0.4375        1.0        1.0        0.5   

     pixel_7_6  pixel_7_7  
219        0.0        0.0  

[1 rows x 64 columns]","['pixel_5_3', 'pixel_5_2', 'pixel_6_0', 'pixel_3_0', 'pixel_5_4', 'pixel_1_0', 'pixel_2_0', 'pixel_3_5', 'pixel_3_7', 'pixel_7_0']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.1342470744844921, 0.12460979365341397, -0.08286004904775669, 0.07860260744330429, 0.06658317719259421, 0.06606757730454367, 0.05551978913672076, 0.05025565836707477, 0.045483225601335456, 0.0011904121003047201]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
220        0.0        0.0     0.6875        1.0        1.0     0.4375   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
220        0.0        0.0        0.0      0.125  ...       0.25   0.076923   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
220        0.0        0.0      0.625        1.0        1.0        1.0   

     pixel_7_6  pixel_7_7  
220        1.0      0.625  

[1 rows x 64 columns]","['pixel_7_6', 'pixel_3_0', 'pixel_7_7', 'pixel_5_7', 'pixel_4_2', 'pixel_4_6', 'pixel_3_3', 'pixel_0_1', 'pixel_6_7', 'pixel_2_0']","[1.0, 0.0, 0.625, 0.0, 0.0, 0.0, 0.1875, 0.0, 0.07692307692307693, 0.0]","[0.0321838678716316, -0.027848765428642824, 0.027618446646748156, -0.025971272675213937, 0.021518442753522386, 0.021066913533131063, 0.017506587341022967, -0.016107583455503977, 0.015960797920784257, 0.0023943813554912455]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
221        0.0        0.0        0.0        0.0     0.8125        0.5   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
221        0.0        0.0        0.0        0.0  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
221        0.0        0.0        0.0        0.0     0.9375     0.4375   

     pixel_7_6  pixel_7_7  
221        0.0        0.0  

[1 rows x 64 columns]","['pixel_2_7', 'pixel_5_0', 'pixel_4_1', 'pixel_3_6', 'pixel_6_6', 'pixel_3_7', 'pixel_4_6', 'pixel_5_1', 'pixel_7_2', 'pixel_0_2']","[0.0, 0.25, 0.8571428571428571, 1.0, 0.0, 0.0, 0.7142857142857142, 0.9375, 0.0, 0.0]","[-0.08283275528591424, 0.056930110753906686, 0.05635771979404449, 0.047148001262577344, 0.041465819972749, -0.038049165044619346, 0.036797195283765315, 0.036555234499008576, 0.03321773765497728, 0.029132830607497284]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
222        0.0        0.0     0.6875       0.75        0.0        0.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
222        0.0        0.0        0.0      0.125  ...       0.25        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
222        0.0        0.0     0.5625       0.75     0.8125     0.1875   

     pixel_7_6  pixel_7_7  
222        0.0        0.0  

[1 rows x 64 columns]","['pixel_5_2', 'pixel_3_6', 'pixel_5_6', 'pixel_5_4', 'pixel_6_0', 'pixel_3_5', 'pixel_5_1', 'pixel_1_0', 'pixel_7_0', 'pixel_4_3']","[0.0, 0.0, 0.6875, 0.0, 0.0, 0.9375, 0.0, 0.0, 0.0, 1.0]","[0.12018514460486436, -0.0811018763788785, 0.07853875690724266, 0.0672115153349455, 0.06500385952601412, 0.0602056211367271, 0.04028654549498983, 0.03741837940104402, -0.03722023547928089, -0.03720857441490955]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
223        0.0        0.0      0.375     0.9375     0.6875        0.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
223        0.0        0.0        0.0      0.375  ...     0.4375        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
223        0.0        0.0     0.3125        1.0     0.9375     0.5625   

     pixel_7_6  pixel_7_7  
223        0.0        0.0  

[1 rows x 64 columns]","['pixel_4_2', 'pixel_5_3', 'pixel_3_6', 'pixel_2_0', 'pixel_3_1', 'pixel_5_2', 'pixel_2_3', 'pixel_4_1', 'pixel_1_1', 'pixel_3_7']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8125, 0.0, 0.375, 0.0]","[0.05714382256817443, 0.047472068729136924, 0.03264156657159205, 0.031540754706010546, 0.030838621029314738, 0.030699569349611985, -0.027408604327618026, 0.02657394187262186, 0.02578884324711921, -0.009347500873078476]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
224        0.0        0.0     0.4375     0.9375      0.375        0.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
224        0.0        0.0        0.0        0.0  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
224        0.0        0.0      0.625     0.6875        0.0        0.0   

     pixel_7_6  pixel_7_7  
224        0.0        0.0  

[1 rows x 64 columns]","['pixel_6_5', 'pixel_7_5', 'pixel_6_0', 'pixel_6_6', 'pixel_0_6', 'pixel_3_7', 'pixel_7_4', 'pixel_1_0', 'pixel_5_0', 'pixel_2_0']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.04525548875184996, 0.038041989125815516, 0.026300884634444688, 0.020650588224401353, -0.019808184509060456, 0.018860604685862963, 0.0179955999004319, 0.01584835042836737, 0.014205085502701411, 0.013625185011375397]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
225        0.0        0.0        0.0     0.5625        1.0      0.375   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
225        0.0        0.0        0.0        0.0  ...     0.5625        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
225        0.0        0.0        0.0        0.5        1.0        1.0   

     pixel_7_6  pixel_7_7  
225     0.4375        0.0  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_6_6', 'pixel_7_0', 'pixel_2_4', 'pixel_5_7', 'pixel_4_1', 'pixel_4_2', 'pixel_2_0', 'pixel_1_0', 'pixel_3_0']","[0.0, 0.5625, 0.0, 0.0, 0.0, 0.5714285714285714, 1.0, 0.0, 0.0, 0.0]","[0.04846919350262627, 0.03404990195717074, 0.029746446599412196, 0.02173962282018649, -0.02169021296264058, 0.019362642637796773, 0.01755485887239334, 0.01564867767282721, 0.015425355311885568, 0.011597850026609739]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
226        0.0        0.0      0.125        1.0     0.8125     0.0625   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
226        0.0        0.0        0.0        0.0  ...     0.1875        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
226        0.0        0.0       0.25     0.6875     0.9375        1.0   

     pixel_7_6  pixel_7_7  
226      0.625        0.0  

[1 rows x 64 columns]","['pixel_7_7', 'pixel_7_6', 'pixel_5_5', 'pixel_3_2', 'pixel_4_5', 'pixel_5_3', 'pixel_4_6', 'pixel_4_1', 'pixel_3_3', 'pixel_7_1']","[0.0, 0.625, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.1875, 0.0]","[-0.03997909854304609, 0.034208587826945955, 0.030339536489916722, 0.028339913589150376, 0.02014145959338875, 0.0201028020644805, 0.018167278347870776, 0.017961164000113706, 0.017739441349144677, -0.016336068532478494]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
227        0.0        0.0      0.375       0.75     0.8125     0.5625   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
227        0.0        0.0        0.0     0.4375  ...        0.5        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
227        0.0        0.0     0.3125      0.875       0.75     0.8125   

     pixel_7_6  pixel_7_7  
227      0.125        0.0  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_4_2', 'pixel_5_3', 'pixel_3_6', 'pixel_5_2', 'pixel_6_6', 'pixel_1_0', 'pixel_4_1', 'pixel_2_0', 'pixel_3_0']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]","[0.07724613487926628, 0.05322684991794079, 0.04847560875012363, 0.03861744635947726, 0.03563194377080459, 0.03452221551829391, 0.03303327989072663, 0.026371367208016652, 0.023400710558326463, 0.009224911871577023]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
228        0.0        0.0      0.625        1.0      0.625     0.0625   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
228        0.0        0.0        0.0      0.375  ...      0.375        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
228        0.0        0.0     0.5625     0.9375     0.9375     0.5625   

     pixel_7_6  pixel_7_7  
228        0.0        0.0  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_3_2', 'pixel_5_3', 'pixel_4_2', 'pixel_2_2', 'pixel_5_6', 'pixel_3_6', 'pixel_3_0', 'pixel_5_2', 'pixel_3_1']","[0.0, 0.0, 0.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.0, 0.0]","[-0.0932838162598846, 0.06504014186901018, 0.05621092728000707, 0.050989790870060364, 0.04308721590241546, 0.04292712833203946, 0.03557412033704316, -0.03168329167472252, 0.03059552621262605, 0.028870299625800077]",3
