instance,features,values,scores,target_label
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
197        0.0    0.74354   0.789869   0.749722   0.265198  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
197  -0.407648  -0.122381  -0.055763    1.88781  ...   0.490428  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
197  -0.026389  -0.301406   0.277271   0.894073    0.44793   0.219162   

     pixel_7_6  pixel_7_7  
197  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_3_5', 'pixel_3_7', 'pixel_2_0', 'pixel_4_4', 'pixel_4_6', 'pixel_5_0', 'pixel_2_5', 'pixel_5_7', 'pixel_1_0']","[-0.0263889906984631, 1.4534351934423573, -0.0457389353746345, -0.03733266964732845, -1.3898604438137596, 1.6975894276239256, -0.05806465198722751, 1.314860590858507, -0.0961539066298463, -0.05576317482402748]","[0.1256420806222202, 0.11543985915228884, 0.08831889476769236, 0.0848346587572101, 0.06637207043312403, 0.06230842510517168, 0.05682911935215095, 0.053785709875961256, 0.05172339274170039, 0.04497181770166756]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
198        0.0  -0.337904  -0.882384  -0.182847  -0.439219  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
198  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.727908  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
198  -0.026389  -0.301406  -0.891742   -0.01182   0.858829    0.90121   

     pixel_7_6  pixel_7_7  
198   0.257765  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_5_0', 'pixel_2_4', 'pixel_1_5', 'pixel_3_0', 'pixel_6_0', 'pixel_1_0', 'pixel_2_0', 'pixel_3_7', 'pixel_7_0']","[-0.0961539066298463, -0.05806465198722751, -1.1456295187812857, -1.3612586560607807, -0.026388990698462983, -0.03963009454234691, -0.05576317482402748, -0.03733266964732845, -0.0457389353746345, -0.0263889906984631]","[-0.45594044052994515, 0.07285529803207517, 0.06267436870945148, 0.06154342058115693, 0.06119709513586124, 0.053428433358556064, 0.04647774285481936, -0.03275545678788843, 0.0201099317901651, 0.013047949434967504]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
199        0.0  -0.337904  -1.091416  -0.649132  -0.439219  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
199  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
199  -0.026389  -0.301406  -1.086578   -0.69124   0.653379   -0.80391   

     pixel_7_6  pixel_7_7  
199  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_2_7', 'pixel_3_7', 'pixel_6_0', 'pixel_3_0', 'pixel_4_1', 'pixel_5_1', 'pixel_1_2', 'pixel_1_5', 'pixel_6_5']","[-0.05806465198722751, -0.11565628382525205, -0.0457389353746345, -0.03963009454234691, -0.026388990698462983, 3.3380310279389094, 4.12869789993444, -1.3571319544527887, -1.3612586560607807, -1.2936694940019293]","[-0.6553623181827278, -0.3759522704038748, -0.3239464960983026, -0.12410460489440729, -0.07872722139052732, 0.03805202490349081, 0.03323854434663557, 0.03107040070334436, 0.030632456627562366, 0.026080594475015983]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
200        0.0  -0.337904   0.371806   0.283438   -0.90883   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
200  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
200  -0.026389  -0.301406   0.666942   0.894073   -1.81202  -1.144934   

     pixel_7_6  pixel_7_7  
200  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_7_0', 'pixel_5_0', 'pixel_0_6', 'pixel_3_0', 'pixel_5_7', 'pixel_2_4', 'pixel_7_1', 'pixel_0_7', 'pixel_5_3']","[-0.05576317482402748, -0.0263889906984631, -0.05806465198722751, -0.4076478310723484, -0.026388990698462983, -0.0961539066298463, -0.9846566412523224, -0.30140624683046907, -0.12238102150342442, -0.3462031694644692]","[-0.1273441509226947, -0.07553030421892075, 0.06173537121866151, -0.054347731364772965, 0.05109721414329384, 0.04766883980657765, 0.041964764223691296, -0.03929043179532465, 0.03514802209358366, 0.033596321465302184]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
201        0.0  -0.337904  -0.464321   0.050295   0.030392  -0.678265   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
201  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
201  -0.026389  -0.301406  -0.307235     0.6676   -0.16842  -0.974422   

     pixel_7_6  pixel_7_7  
201  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_4_4', 'pixel_5_0', 'pixel_1_0', 'pixel_4_3', 'pixel_3_3', 'pixel_3_6', 'pixel_3_0', 'pixel_5_7', 'pixel_4_1']","[-1.6083072330269994, -1.725191111671445, -0.05806465198722751, -0.05576317482402748, -1.4539201791413852, -1.1571037419338532, 1.2609376532957213, -0.026388990698462983, -0.0961539066298463, 1.6176350973459703]","[0.20436279519121195, 0.1881607603368857, 0.18206343474138298, 0.15085880699671883, 0.13149535907493642, 0.12336988898306933, 0.11747539390502737, 0.1129334223752743, 0.10938771576096247, 0.09293133286455299]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
202        0.0  -0.337904  -0.882384   0.749722  -0.204413  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
202  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
202  -0.026389  -0.301406  -0.891742   0.441126   0.858829  -0.633398   

     pixel_7_6  pixel_7_7  
202  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_2_3', 'pixel_3_0', 'pixel_3_7', 'pixel_2_4', 'pixel_1_0', 'pixel_7_7', 'pixel_1_2', 'pixel_5_7', 'pixel_3_3']","[-0.03733266964732845, 1.5538083129459637, -0.026388990698462983, -0.0457389353746345, 1.4299365216821271, -0.05576317482402748, -0.18695902517032026, -1.54040407347813, -0.0961539066298463, 1.2209341659449149]","[0.054558076433334705, 0.05291464034510673, 0.042279436446049375, 0.0396309533173678, 0.03823676781833336, 0.03618834838023697, -0.03231615470462203, 0.030572422456860156, 0.02542531746936248, 0.024620929822241896]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
203        0.0  -0.337904  -0.882384    0.51658  -2.082858  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
203  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
203  -0.026389  -0.301406  -0.696907   0.894073   -1.40112  -1.144934   

     pixel_7_6  pixel_7_7  
203  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_3_7', 'pixel_2_7', 'pixel_3_0', 'pixel_7_0', 'pixel_6_0', 'pixel_4_1', 'pixel_1_0', 'pixel_5_1', 'pixel_2_0']","[-0.05806465198722751, -0.0457389353746345, -0.11565628382525205, -0.026388990698462983, -0.0263889906984631, -0.03963009454234691, 3.0512983728400864, -0.05576317482402748, 2.1293924636393124, -0.03733266964732845]","[-0.5954903778124446, -0.42192092146311694, -0.33263398683224854, -0.1624798633516838, 0.10803864078547237, -0.10204015854414959, 0.04250231973081849, 0.04208516726458937, 0.03784010737931895, 0.027337511105922186]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
204        0.0  -0.337904  -0.882384   -0.41599  -2.787275  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
204  -0.407648  -0.122381  -0.055763  -0.626063  ...   2.346648    1.91999   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
204  -0.026389  -0.301406  -0.696907   -0.01182   0.858829    0.90121   

     pixel_7_6  pixel_7_7  
204   1.013186  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_7_0', 'pixel_5_0', 'pixel_1_5', 'pixel_1_0', 'pixel_5_6', 'pixel_6_6', 'pixel_1_2', 'pixel_2_7', 'pixel_3_0']","[-0.0961539066298463, -0.0263889906984631, -0.05806465198722751, -1.3612586560607807, -0.05576317482402748, 1.9802265251034978, 2.346647596118131, -1.1738598354274472, -0.11565628382525205, -0.026388990698462983]","[-0.45822803776128435, -0.1249766953130071, 0.07798479046706293, 0.06154233504626749, 0.0591785431034977, 0.05773519728937981, 0.05111433603920065, 0.0392925246866992, 0.038970120166254694, 0.02283949924482374]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
205        0.0  -0.337904  -1.091416  -1.581702   0.500004  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
205  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
205  -0.026389  -0.301406  -1.086578  -1.144186   -0.37387  -1.144934   

     pixel_7_6  pixel_7_7  
205  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_3_7', 'pixel_2_7', 'pixel_3_0', 'pixel_6_0', 'pixel_7_0', 'pixel_4_1', 'pixel_1_2', 'pixel_1_5', 'pixel_6_5']","[-0.05806465198722751, -0.0457389353746345, -0.11565628382525205, -0.026388990698462983, -0.03963009454234691, -0.0263889906984631, 1.6176350973459703, -1.7236761925034711, -1.3612586560607807, -1.4595926520598348]","[-0.4291230963305487, -0.38390604808267054, -0.35740368084659324, -0.1648891376985624, -0.11547483367754106, -0.04626190095837779, 0.04146290701296296, 0.03858831034867068, 0.033820657523025786, 0.0318683779486708]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
206        0.0   2.906429   1.416964   0.749722   0.969615   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
206   0.499616  -0.122381  -0.055763   1.259342  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
206  -0.026389   2.799697   2.030791   0.894073   0.653379  -0.121862   

     pixel_7_6  pixel_7_7  
206  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_3_2', 'pixel_2_2', 'pixel_5_0', 'pixel_2_0', 'pixel_2_7', 'pixel_7_2', 'pixel_6_7', 'pixel_6_3', 'pixel_0_7']","[-0.05576317482402748, -1.4610783217942955, -1.211084863981839, -0.05806465198722751, -0.03733266964732845, -0.11565628382525205, 2.030791018665003, -0.19745099779252528, -0.8740261539715602, -0.12238102150342442]","[-0.13894436322004655, 0.08967244925824082, 0.0795202891703092, 0.049259561500590535, 0.04508119616538287, 0.03716422099649075, 0.031504284757443754, 0.030727506530653082, 0.029850240219938807, 0.023674938438515685]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
207        0.0  -0.337904  -0.464321   -0.41599   0.734809   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
207  -0.407648  -0.122381  -0.055763   0.630874  ...   0.696674  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
207  -0.026389  -0.301406   0.082436  -0.917713   0.858829   1.412746   

     pixel_7_6  pixel_7_7  
207   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_3_7', 'pixel_7_0', 'pixel_5_7', 'pixel_0_1', 'pixel_2_7', 'pixel_1_1', 'pixel_4_3', 'pixel_2_0', 'pixel_2_2']","[-0.05576317482402748, -0.0457389353746345, -0.0263889906984631, -0.0961539066298463, -0.3379043523106069, -0.11565628382525205, 0.6308737034020504, -1.1332074157019547, -0.03733266964732845, 0.7328244013472559]","[-0.11431255225890126, 0.04823697141391606, 0.04425544073516958, 0.037661453505437044, -0.03598720072452494, 0.0354262240989689, 0.03520705091163849, 0.03495628156744841, -0.031905356412814584, -0.029474766606455694]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
208        0.0  -0.337904  -1.091416   0.982865  -0.204413  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
208  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
208  -0.026389  -0.301406  -0.891742  -0.238293   0.858829   1.071722   

     pixel_7_6  pixel_7_7  
208  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_4_4', 'pixel_1_0', 'pixel_3_3', 'pixel_4_3', 'pixel_3_6', 'pixel_5_0', 'pixel_4_6', 'pixel_5_7', 'pixel_3_0']","[-1.6083072330269994, -1.725191111671445, -0.05576317482402748, -1.3269635924966223, -1.4539201791413852, 1.2609376532957213, -0.05806465198722751, 1.6975894276239256, -0.0961539066298463, -0.026388990698462983]","[0.20173354021963721, 0.18735314390972108, 0.15668519824629945, 0.1318797554254378, 0.13116572119796457, 0.11134381235932114, 0.10608041424212312, 0.08021091498594644, 0.06609945975209354, 0.046684708403637205]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
209        0.0  -0.337904  -0.046258   0.283438   0.500004  -0.148843   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
209  -0.407648  -0.122381  -0.055763   0.002405  ...  -0.334559  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
209  -0.026389  -0.301406    -0.1124     0.6676   0.858829    0.04865   

     pixel_7_6  pixel_7_7  
209  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_5_0', 'pixel_1_0', 'pixel_4_6', 'pixel_3_7', 'pixel_4_4', 'pixel_1_3', 'pixel_5_4', 'pixel_0_7', 'pixel_3_0']","[-0.0263889906984631, -0.05806465198722751, -0.05576317482402748, 1.416191803042592, -0.0457389353746345, -1.725191111671445, -1.5300952648135653, -1.2296959543990227, -0.12238102150342442, -0.026388990698462983]","[-0.15775442725411976, 0.09035367347831048, 0.07728695619685332, 0.07176836513608402, 0.06710254543431628, 0.05905760555348793, 0.0469108463336219, 0.044784293102388684, 0.04321230501008544, -0.03632233358412969]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
210        0.0    0.74354   0.371806    0.51658   0.969615   1.086477   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
210  -0.105227  -0.122381  -0.055763   1.573576  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
210  -0.026389  -0.301406   0.082436   0.894073   0.653379  -0.633398   

     pixel_7_6  pixel_7_7  
210  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_1_0', 'pixel_0_5', 'pixel_0_6', 'pixel_2_4', 'pixel_3_7', 'pixel_3_2', 'pixel_7_1', 'pixel_0_7', 'pixel_7_0']","[-0.03733266964732845, -0.05576317482402748, 1.0864769486623194, -0.10522659552719371, -0.9846566412523224, -0.0457389353746345, 1.1075952349188443, -0.30140624683046907, -0.12238102150342442, -0.0263889906984631]","[-0.1497009639052702, -0.0952769029007541, 0.06642274520038105, 0.06519108794787645, 0.04516948776779469, 0.039737950611893155, 0.03691144506473036, -0.034444496531397154, 0.033795200421697, 0.0319366768672064]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
211        0.0  -0.337904   0.162774    0.51658  -1.848053  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
211  -0.407648  -0.122381  -0.055763  -0.626063  ...   2.552894    1.91999   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
211  -0.026389  -0.301406   0.277271   0.894073   0.858829   1.071722   

     pixel_7_6  pixel_7_7  
211   2.272221   0.394556  

[1 rows x 64 columns]","['pixel_3_7', 'pixel_7_0', 'pixel_5_4', 'pixel_5_6', 'pixel_4_4', 'pixel_2_5', 'pixel_2_4', 'pixel_7_5', 'pixel_6_4', 'pixel_7_7']","[-0.0457389353746345, -0.0263889906984631, -1.2296959543990227, 1.749009695935242, -1.725191111671445, -0.940627588446698, 1.4299365216821271, 1.0717219292175875, -1.0491983236259836, 0.39455638428801354]","[0.06580454699792514, 0.06109959343304937, 0.05522522372809051, 0.04640712115068046, 0.04634681621635673, -0.04551558414439476, 0.04479737188502831, 0.037789927893322896, 0.03588726261163728, -0.03374770122410482]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
212        0.0  -0.337904   0.998901   0.982865   0.265198  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
212  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.902921   5.096151   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
212  -0.026389  -0.301406   0.082436   0.894073   -0.37387   0.389674   

     pixel_7_6  pixel_7_7  
212   2.524028   8.535772  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_7_7', 'pixel_1_0', 'pixel_7_0', 'pixel_6_7', 'pixel_3_0', 'pixel_3_2', 'pixel_3_3', 'pixel_2_7', 'pixel_6_3']","[-0.03733266964732845, 8.535772116704688, -0.05576317482402748, -0.0263889906984631, 5.096151312428722, -0.026388990698462983, -1.4610783217942955, -1.4968234430593916, -0.11565628382525205, 1.0321441044244517]","[-0.16317719993383448, 0.13456249499749035, -0.11307242055015006, -0.09793684496119653, 0.09787180467396962, -0.07017960053411657, 0.05090665127526318, 0.04804619591145344, 0.040290130655577704, 0.03707759130703189]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
213        0.0  -0.337904  -1.091416  -2.514271   0.265198   1.262951   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
213  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
213  -0.026389  -0.301406  -1.086578  -2.729499   0.858829    0.04865   

     pixel_7_6  pixel_7_7  
213  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_5_0', 'pixel_6_7', 'pixel_3_7', 'pixel_6_3', 'pixel_2_0', 'pixel_1_2', 'pixel_1_7', 'pixel_3_3', 'pixel_7_0']","[-0.05576317482402748, -0.05806465198722751, -0.19745099779252528, -0.0457389353746345, -1.8271112831695662, -0.03733266964732845, -1.1738598354274472, -0.12605859208882483, -1.4968234430593916, -0.0263889906984631]","[0.043141438856225685, 0.039724553734280334, -0.03782271839385472, 0.03542816074071933, -0.0285292599208109, 0.024759320942996963, 0.0241377377743688, 0.023827936939270888, -0.023102206915159757, 0.007251847035540649]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
214        0.0  -0.337904  -1.091416  -2.047986   0.969615  -0.148843   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
214  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
214  -0.026389  -0.301406  -1.086578  -1.597133   0.653379   -0.80391   

     pixel_7_6  pixel_7_7  
214  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_3_7', 'pixel_2_7', 'pixel_3_0', 'pixel_6_0', 'pixel_4_1', 'pixel_1_2', 'pixel_6_2', 'pixel_5_1', 'pixel_1_0']","[-0.05806465198722751, 21.86321110907529, 19.15368630827761, -0.026388990698462983, -0.03963009454234691, 1.0441697871483242, -1.3571319544527887, -1.3348679560162557, -0.5363481180875237, -0.05576317482402748]","[-0.49894923227837595, 0.3943537616582806, 0.29931516646796497, -0.14227650256152544, -0.13728980410919192, 0.03774938261072065, 0.026732228589577252, 0.025548025684058052, -0.021847636814135856, 0.018584692550648155]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
215        0.0  -0.337904  -1.091416  -2.514271   0.500004   1.439425   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
215   0.499616  -0.122381  -0.055763  -0.626063  ...  -0.334559  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
215  -0.026389  -0.301406  -1.086578  -2.503026    0.24248   1.583258   

     pixel_7_6  pixel_7_7  
215   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_7_7', 'pixel_6_7', 'pixel_1_0', 'pixel_7_0', 'pixel_5_5', 'pixel_3_3', 'pixel_3_2', 'pixel_7_6', 'pixel_3_0']","[-0.03733266964732845, -0.18695902517032026, -0.19745099779252528, -0.05576317482402748, -0.0263889906984631, -1.4582977690537675, -1.4968234430593916, -1.4610783217942955, 0.7613788765018833, -0.026388990698462983]","[-0.16563419643617294, -0.14425753878469494, -0.13663442362354783, -0.13126851675156617, -0.10860506203466364, 0.0602840818957132, 0.04429268303293075, 0.04335894652327051, 0.042290046771674895, 0.018960504137309302]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
216        0.0  -0.337904  -1.091416  -2.747414  -0.674024   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
216   0.802037  -0.122381  -0.055763  -0.626063  ...   1.727908  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
216  -0.026389  -0.301406  -1.086578  -2.729499    0.03703   1.583258   

     pixel_7_6  pixel_7_7  
216   1.013186  -0.186959  

[1 rows x 64 columns]","['pixel_2_3', 'pixel_2_4', 'pixel_5_4', 'pixel_5_0', 'pixel_2_0', 'pixel_7_0', 'pixel_1_2', 'pixel_3_7', 'pixel_6_3', 'pixel_4_3']","[1.5538083129459637, 1.4299365216821271, 1.163847146293675, -0.05806465198722751, -0.03733266964732845, -0.0263889906984631, -1.9069483115288126, -0.0457389353746345, -1.8271112831695662, -1.4539201791413852]","[0.057445567713278245, 0.054508164041826165, 0.038566183067046636, 0.028843490632045454, 0.028673103215773297, 0.027838606524505295, 0.027482884871983297, 0.02409745417577112, -0.023202209269022497, -0.02051063013735253]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
217        0.0  -0.337904  -1.091416  -1.348559  -0.674024  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
217  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
217  -0.026389  -0.301406  -0.891742  -0.464767   0.858829   0.560186   

     pixel_7_6  pixel_7_7  
217  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_7_0', 'pixel_1_5', 'pixel_3_7', 'pixel_3_0', 'pixel_6_3', 'pixel_1_0', 'pixel_2_7', 'pixel_1_2', 'pixel_2_0']","[-0.0961539066298463, -0.0263889906984631, -1.3612586560607807, -0.0457389353746345, -0.026388990698462983, 1.0321441044244517, -0.05576317482402748, -0.11565628382525205, -1.54040407347813, -0.03733266964732845]","[-0.39228219936307246, -0.08654999467090238, 0.07680328335655276, 0.06031814103664297, 0.05746431898441494, 0.04435107964347898, 0.03983238727205201, 0.038205199839206706, 0.03411210324257395, 0.017436530174592506]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
218        0.0  -0.337904  -1.091416  -0.882274   0.734809  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
218  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
218  -0.026389  -0.301406  -0.891742   -0.69124    0.44793   0.389674   

     pixel_7_6  pixel_7_7  
218  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_2_0', 'pixel_5_7', 'pixel_0_7', 'pixel_4_3', 'pixel_3_3', 'pixel_2_7', 'pixel_5_0', 'pixel_6_7', 'pixel_3_4']","[-0.026388990698462983, -0.03733266964732845, -0.0961539066298463, -0.12238102150342442, 0.4703564014951984, 1.2209341659449149, -0.11565628382525205, -0.05806465198722751, -0.19745099779252528, 0.9861079709129972]","[-0.23194524763450067, -0.14804029821612896, 0.13765429667020299, 0.12308601569438797, 0.12166030469926345, 0.10526703474433473, 0.09587071603946842, 0.09472290643360157, 0.08765839372086982, 0.08746900594093474]",8
